Accuracy,Precision,Recall,F1-score,Custom Metric
0.8283227848101266,0.8364341448500578,0.8283227848101266,0.8145913601522158,0.6038043938043482
0.8401898734177216,0.8455818051637625,0.8401898734177216,0.8295220812041081,0.5853261888220289
0.8441455696202531,0.8489445798547784,0.8441455696202531,0.8355888567084258,0.5888416932616737
0.8496835443037974,0.8544572521896385,0.8496835443037974,0.8421898285706005,0.5838955414403091
0.8504746835443038,0.855006577921123,0.8504746835443038,0.8431001282946698,0.5824078318370668
0.8481012658227848,0.8532305777336456,0.8481012658227848,0.8414080422745476,0.5973627813097944
0.8496835443037974,0.8550572983851318,0.8496835443037974,0.8432132170885566,0.598251314241454
0.8520569620253164,0.8574509704475727,0.8520569620253164,0.8458446153953859,0.5934070851072627
0.8520569620253164,0.857503412131547,0.8520569620253164,0.8459946139037908,0.5951177478130922
0.8536392405063291,0.8589728471376746,0.8536392405063291,0.8476226473216261,0.5942956180389224
0.8536392405063291,0.8587907818784952,0.8536392405063291,0.8475877794278189,0.590050565576314
