N,Accuracy,Precision,Recall,F1-score,Custom Metric
1,0.8306962025316456,0.826714490072101,0.8306962025316456,0.8269956746161948,0.9397017596370069
2,0.8378164556962026,0.8333357531069573,0.8378164556962026,0.8343704447409437,0.9247176737356299
3,0.8417721518987342,0.8399141784529642,0.8417721518987342,0.8390940980028108,0.9227545161643601
4,0.8481012658227848,0.8467770805947393,0.8481012658227848,0.8453884364025452,0.7527913002169709
5,0.8536392405063291,0.8526195179319024,0.8536392405063291,0.8510350311438213,0.744751523587091
6,0.8568037974683544,0.8555141730836365,0.8568037974683544,0.8543571354474881,0.7438984032792576
7,0.8631329113924051,0.8618738178008101,0.8631329113924051,0.8607660349866452,0.7318365272893562
8,0.8670886075949367,0.8652195557297778,0.8670886075949367,0.8649715125468256,0.7219613063805468
9,0.8631329113924051,0.8619479162726158,0.8631329113924051,0.8608613695148863,0.7296660285978805
10,0.8670886075949367,0.8656782760676581,0.8670886075949367,0.8647141994070588,0.7207687095700045
11,0.8694620253164557,0.8679061771031603,0.8694620253164557,0.8670192183223664,0.7151333411953069
12,0.8718354430379747,0.8708071809715009,0.8718354430379747,0.8696682389811485,0.7140145013516573
13,0.8718354430379747,0.8702672164486689,0.8718354430379747,0.86943064135472,0.7126315392489713
14,0.8757911392405063,0.8744731148989545,0.8757911392405063,0.87351143185096,0.7001135784311099
15,0.872626582278481,0.871371423991735,0.872626582278481,0.8704209179835852,0.7082197582184796
16,0.875,0.8741601007130213,0.875,0.8731855080684637,0.7075570032027899
17,0.879746835443038,0.8799169074849257,0.879746835443038,0.8777957113602526,0.6964855828317215
18,0.8757911392405063,0.875667369369087,0.8757911392405063,0.8733608232617197,0.7035039133091051
19,0.879746835443038,0.8794804808261864,0.879746835443038,0.8771741449122252,0.5352595859976397
20,0.8781645569620253,0.8784676148498435,0.8781645569620253,0.8761870961882819,0.5308478049671481
21,0.8789556962025317,0.8786767674363671,0.8789556962025317,0.8763748134681079,0.5325274771393138
22,0.8781645569620253,0.8785649798179862,0.8781645569620253,0.8761855592662259,0.5291681327949822
23,0.8781645569620253,0.8780261107036258,0.8781645569620253,0.8755928799980373,0.5266973213823101
24,0.8765822784810127,0.8765516452937134,0.8765822784810127,0.8740597857869313,0.5307504112759949
25,0.8789556962025317,0.8789351040668749,0.8789556962025317,0.8764428520400986,0.5234353707291315
26,0.882120253164557,0.8806816578999608,0.882120253164557,0.8797043364404622,0.5199431131639629
27,0.8813291139240507,0.8811430976042983,0.8813291139240507,0.8787388005725768,0.5202708137671062
28,0.8813291139240507,0.8812648710108646,0.8813291139240507,0.8787799095046578,0.5202708137671062
29,0.8813291139240507,0.8818184937098889,0.8813291139240507,0.8789114781537384,0.5230177567694793
30,0.8829113924050633,0.8837092316753465,0.8829113924050633,0.8810104011308258,0.5182045181689516
31,0.8813291139240507,0.8821439979767421,0.8813291139240507,0.8795586738805026,0.5222576080626365
32,0.882120253164557,0.882884432484826,0.882120253164557,0.8803357529835154,0.5214664688221302
33,0.882120253164557,0.8828942987782455,0.882120253164557,0.880342627677994,0.5231771315279595
34,0.884493670886076,0.8851849087490883,0.884493670886076,0.8827213321519373,0.5204760132032973
35,0.8837025316455697,0.884640363202288,0.8837025316455697,0.8819416998461646,0.5149425675157732
36,0.8837025316455697,0.8847404942127463,0.8837025316455697,0.8820631803831677,0.5174133789284453
37,0.884493670886076,0.8856371601012332,0.884493670886076,0.882843300850676,0.5141514282752668
38,0.8860759493670886,0.8873737116297844,0.8860759493670886,0.8845026151933446,0.5125691497942542
39,0.8860759493670886,0.8871731474305634,0.8860759493670886,0.8844083470851953,0.5125691497942542
40,0.8876582278481012,0.8888054835160506,0.8876582278481012,0.8860311529817411,0.5109868713132415
41,0.884493670886076,0.8856796797142619,0.884493670886076,0.8827830259684867,0.5141514282752668
42,0.8868670886075949,0.8866591358473467,0.8868670886075949,0.8850973058524466,0.5069337814195566
43,0.8868670886075949,0.8874760822388185,0.8868670886075949,0.8845645578106078,0.5093071991410756
44,0.8860759493670886,0.8850062443328661,0.8860759493670886,0.8837465656465118,0.5126665434854073
45,0.8852848101265823,0.8847405730806002,0.8852848101265823,0.8834291278608086,0.5134576827259136
46,0.884493670886076,0.883991919647783,0.884493670886076,0.8826418048340656,0.51424882196642
47,0.8860759493670886,0.8857665943625995,0.8860759493670886,0.8843053832707516,0.5119063947785645
48,0.8876582278481012,0.887371808636551,0.8876582278481012,0.8858360748249929,0.5078533048848796
49,0.8860759493670886,0.8856711403829504,0.8860759493670886,0.8842894549000493,0.5126665434854073
50,0.8884493670886076,0.8883303166681739,0.8884493670886076,0.8867160318352075,0.507822314351216
51,0.8884493670886076,0.8883669251861523,0.8884493670886076,0.8867359083170415,0.507822314351216
52,0.8892405063291139,0.8893576316969347,0.8892405063291139,0.8875668685961748,0.5070311751107097
53,0.8916139240506329,0.8915523795579257,0.8916139240506329,0.889898313313933,0.5045603636980376
54,0.8900316455696202,0.890046777960265,0.8900316455696202,0.8882718067455795,0.5061426421790503
55,0.8900316455696202,0.890046777960265,0.8900316455696202,0.8882718067455795,0.5061426421790503
56,0.8916139240506329,0.89160341711842,0.8916139240506329,0.889952473750932,0.5045603636980376
57,0.8908227848101266,0.8902130935278334,0.8908227848101266,0.8886580607974984,0.507822314351216
58,0.8892405063291139,0.8885125216034152,0.8892405063291139,0.8870520868081829,0.511875404244901
59,0.8900316455696202,0.888401928027217,0.8900316455696202,0.8879269457822975,0.5061426421790503
60,0.8884493670886076,0.8868794650425861,0.8884493670886076,0.8863419965524078,0.510195732072735
61,0.8924050632911392,0.8916157125648522,0.8924050632911392,0.8901598320281778,0.501298413044859
62,0.8900316455696202,0.8885917976206543,0.8900316455696202,0.8879353978715466,0.5061426421790503
63,0.8892405063291139,0.8888123556014834,0.8892405063291139,0.8870971079647164,0.510195732072735
64,0.8884493670886076,0.8880410165476451,0.8884493670886076,0.8863026079288104,0.5126975340190708
65,0.8900316455696202,0.889703004278657,0.8900316455696202,0.8879344807525179,0.508644444125386
66,0.8884493670886076,0.8881283529104282,0.8884493670886076,0.8863309216198395,0.5143772061912367
67,0.8876582278481012,0.8873974163077984,0.8876582278481012,0.8855549712295477,0.5151683454317431
68,0.8908227848101266,0.8902717214004351,0.8908227848101266,0.8886495405995084,0.5070621656443732
69,0.8908227848101266,0.8904838675043454,0.8908227848101266,0.8887722595500042,0.5078533048848796
70,0.8892405063291139,0.888907022613426,0.8892405063291139,0.8871957424967797,0.5094355833658922
71,0.8916139240506329,0.8911909645022469,0.8916139240506329,0.8895299771401879,0.5053515029385439
72,0.8908227848101266,0.8903493328828707,0.8908227848101266,0.8887235105898419,0.5053515029385439
73,0.8908227848101266,0.8904921489275857,0.8908227848101266,0.8887724179727572,0.5061426421790503
74,0.8908227848101266,0.8896973009181548,0.8908227848101266,0.8888901902957963,0.5061426421790503
75,0.8908227848101266,0.8897592704148723,0.8908227848101266,0.8888897175876039,0.5061426421790503
76,0.8908227848101266,0.8897592704148723,0.8908227848101266,0.8888897175876039,0.5061426421790503
77,0.8900316455696202,0.8889784071891836,0.8900316455696202,0.8880519387901178,0.5069337814195566
78,0.8908227848101266,0.8897592704148723,0.8908227848101266,0.8888897175876039,0.5061426421790503
79,0.8908227848101266,0.8897592704148723,0.8908227848101266,0.8888897175876039,0.5061426421790503
80,0.8908227848101266,0.8895879603110278,0.8908227848101266,0.8888339382560211,0.5086134535917224
81,0.8908227848101266,0.8895420090911156,0.8908227848101266,0.8887720549254768,0.5086134535917224
82,0.8900316455696202,0.8887626486953363,0.8900316455696202,0.8879293960211965,0.5094045928322287
83,0.8892405063291139,0.8879433089311515,0.8892405063291139,0.8871455869310424,0.510195732072735
84,0.8884493670886076,0.88724449335649,0.8884493670886076,0.8863880277636116,0.5109868713132414
85,0.8900316455696202,0.888539797652906,0.8900316455696202,0.8879120610610113,0.5094045928322287
86,0.8892405063291139,0.8878487886779955,0.8892405063291139,0.8871536772044885,0.510195732072735
87,0.8900316455696202,0.8886038871943084,0.8900316455696202,0.8879765519310944,0.5094045928322287
88,0.8916139240506329,0.8902586872706358,0.8916139240506329,0.8895599262477476,0.507822314351216
89,0.8908227848101266,0.8894534744366519,0.8908227848101266,0.888776894619877,0.5086134535917224
90,0.8900316455696202,0.8887624654617414,0.8900316455696202,0.8880185107633541,0.5094045928322287
91,0.8916139240506329,0.8901643177009779,0.8916139240506329,0.8895552101694617,0.507822314351216
92,0.8916139240506329,0.8901643177009779,0.8916139240506329,0.8895552101694617,0.507822314351216
93,0.8916139240506329,0.8901643177009779,0.8916139240506329,0.8895552101694617,0.507822314351216
94,0.8924050632911392,0.8909695305349619,0.8924050632911392,0.8903382417973321,0.5070311751107097
95,0.8892405063291139,0.8878575514940389,0.8892405063291139,0.8872166595100305,0.510195732072735
96,0.8900316455696202,0.888686148874709,0.8900316455696202,0.8880214687009155,0.5069337814195566
97,0.8892405063291139,0.8879919115735968,0.8892405063291139,0.8872509556663656,0.5077249206600629
98,0.8892405063291139,0.8878575514940389,0.8892405063291139,0.8872166595100305,0.510195732072735
99,0.8900316455696202,0.8886747042307319,0.8900316455696202,0.8879511514813662,0.5069337814195566
