N,Accuracy,Precision,Recall,F1-score,Custom Metric
1,0.6036392405063291,0.6146494608395284,0.6036392405063291,0.6062466949733096,1.081554724525131
2,0.5973101265822784,0.5861982004626257,0.5973101265822784,0.5834840487648784,1.410336925172678
3,0.6305379746835443,0.6279269333220528,0.6305379746835443,0.6234293263926736,1.1134090100525387
4,0.6685126582278481,0.6693057220339401,0.6685126582278481,0.6608328381084247,0.8827895996292199
5,0.6890822784810127,0.6852166040397913,0.6890822784810127,0.6818846761317201,0.886956488796652
6,0.7033227848101266,0.69584600432532,0.7033227848101266,0.6936546446474472,0.8060585069509077
7,0.7017405063291139,0.6924429380168379,0.7017405063291139,0.6917666203777423,0.851685988620862
8,0.7191455696202531,0.7100970293442721,0.7191455696202531,0.7095732164973905,0.7849398525873446
9,0.7365506329113924,0.7323874412939209,0.7365506329113924,0.7271078187001128,0.7810981928976027
10,0.7254746835443038,0.7174636416474857,0.7254746835443038,0.7149313756704683,0.7798392132781433
11,0.7270569620253164,0.7235086815759424,0.7270569620253164,0.7167267414379758,0.7771421367635115
12,0.7357594936708861,0.7277442210863142,0.7357594936708861,0.7271089969495228,0.7425515287033181
13,0.7381329113924051,0.7334540981648016,0.7381329113924051,0.7295196931337152,0.7648016511659103
14,0.7136075949367089,0.7064403469195396,0.7136075949367089,0.7041173837567173,0.8210333599448558
15,0.7238924050632911,0.7213287733756374,0.7238924050632911,0.7155315068632756,0.772258242644129
16,0.7357594936708861,0.731706349104954,0.7357594936708861,0.7281089007788315,0.7633809411110466
17,0.7389240506329114,0.7412073597757878,0.7389240506329114,0.7312572089376854,0.78861285128257
18,0.7381329113924051,0.7348280862217684,0.7381329113924051,0.7293247563878474,0.7770525147698999
19,0.7357594936708861,0.730958088675816,0.7357594936708861,0.7273546308670934,0.764366108999059
20,0.7492088607594937,0.746787213845541,0.7492088607594937,0.7397909540662665,0.7570575944024915
21,0.754746835443038,0.7522969470370917,0.754746835443038,0.7455859719656971,0.7085257020236309
22,0.7484177215189873,0.745156552097109,0.7484177215189873,0.7378870396942446,0.7435519505440943
23,0.7444620253164557,0.7427037861501621,0.7444620253164557,0.7362253286381183,0.748838539286475
24,0.7515822784810127,0.7472160893919714,0.7515822784810127,0.7413582823810226,0.7577272975666849
25,0.7507911392405063,0.751495077074294,0.7507911392405063,0.7421298867666989,0.7511609127637675
26,0.7397151898734177,0.7410736742768613,0.7397151898734177,0.7300347155874629,0.7783134836713758
27,0.752373417721519,0.7496398615087263,0.752373417721519,0.7414084641503487,0.7424282865218806
28,0.7436708860759493,0.7431991427108682,0.7436708860759493,0.7367114571821151,0.7610821270075903
29,0.7579113924050633,0.759988191766541,0.7579113924050633,0.7481575327465316,0.7404229111912701
30,0.747626582278481,0.7452238819984972,0.747626582278481,0.7358074483135849,0.756832666669748
31,0.7492088607594937,0.7467631575564142,0.7492088607594937,0.7394234585102243,0.7602765878199712
32,0.7531645569620253,0.7504708848467139,0.7531645569620253,0.7420587367516693,0.7412149484685574
33,0.7626582278481012,0.7636413855873909,0.7626582278481012,0.7542698702735917,0.7310634273127445
34,0.7492088607594937,0.7501598315664703,0.7492088607594937,0.7407877681405795,0.7433389089459973
35,0.7602848101265823,0.7581776745575659,0.7602848101265823,0.7501015935578985,0.722104218929514
36,0.754746835443038,0.7558407087803867,0.754746835443038,0.7445232425534734,0.722298276932342
37,0.7420886075949367,0.7413229719227526,0.7420886075949367,0.7324693624834017,0.7398044235246082
38,0.759493670886076,0.7534875451254228,0.759493670886076,0.7489285660580745,0.7230272628509404
39,0.757120253164557,0.7524824995315347,0.757120253164557,0.7460709780240945,0.734559407728077
40,0.752373417721519,0.7509197745510673,0.752373417721519,0.7444202811332149,0.7585346916578007
41,0.7515822784810127,0.7485522771897815,0.7515822784810127,0.7402451299715211,0.7410342131253111
42,0.7689873417721519,0.7672681966745223,0.7689873417721519,0.7589315489606319,0.711799292559555
43,0.7610759493670886,0.7568117835092162,0.7610759493670886,0.7505022867476678,0.7220375728245664
44,0.7531645569620253,0.7525244229485581,0.7531645569620253,0.7424976678143379,0.7323016575515211
45,0.754746835443038,0.7528597422729215,0.754746835443038,0.7460128334118914,0.7356368654035663
46,0.7602848101265823,0.758687873124799,0.7602848101265823,0.7507193366241715,0.7283744780841781
47,0.7634493670886076,0.7601657024159079,0.7634493670886076,0.7538327341124218,0.7011214590853617
48,0.7484177215189873,0.7461640401654479,0.7484177215189873,0.7364878113063035,0.7558185838677941
49,0.754746835443038,0.7564436446385527,0.754746835443038,0.7449954056276624,0.7154237777997198
50,0.757120253164557,0.7552006369310932,0.757120253164557,0.7491996361564245,0.7486951823750077
51,0.7563291139240507,0.7550469435601428,0.7563291139240507,0.7474832920983561,0.7622840128303662
52,0.7555379746835443,0.7548381296962906,0.7555379746835443,0.7455108642574851,0.7280157374170209
53,0.754746835443038,0.7538617204959339,0.754746835443038,0.7428822896710456,0.7257960338999846
54,0.7610759493670886,0.7627532594129353,0.7610759493670886,0.7515307975932213,0.7406185966103576
55,0.759493670886076,0.7553261793274073,0.759493670886076,0.7490447208912743,0.7479437260132971
56,0.7666139240506329,0.7643108108212772,0.7666139240506329,0.7569904983133867,0.7176787031628927
57,0.7666139240506329,0.7665122165049257,0.7666139240506329,0.7562705825985591,0.7363419290465977
58,0.7658227848101266,0.7620115593048014,0.7658227848101266,0.754079424982334,0.7189598709993488
59,0.7602848101265823,0.7591719842537882,0.7602848101265823,0.7499277192341453,0.7322669805844066
60,0.7626582278481012,0.7603566631011373,0.7626582278481012,0.7531838532284939,0.7259546912777132
61,0.7666139240506329,0.7630366561479641,0.7666139240506329,0.7562719634826128,0.7170851322844382
62,0.752373417721519,0.7496481721573464,0.752373417721519,0.7418473610289369,0.7439869468017413
63,0.7579113924050633,0.7550538063815715,0.7579113924050633,0.7478974968529436,0.7372238712789456
64,0.759493670886076,0.7560278444613129,0.759493670886076,0.7491700364730594,0.7344853713970134
65,0.7650316455696202,0.7678693583565774,0.7650316455696202,0.7546267945560342,0.7251390136788871
66,0.7761075949367089,0.7760195263856339,0.7761075949367089,0.7672208342849227,0.7172044062573484
67,0.7658227848101266,0.7659957960598723,0.7658227848101266,0.7573966764385716,0.7194471873631675
68,0.7642405063291139,0.7626577508582217,0.7642405063291139,0.7542844124594478,0.7227739743287933
69,0.7729430379746836,0.7746834842600729,0.7729430379746836,0.7636409562486126,0.7012662953293455
70,0.7689873417721519,0.7701322812140603,0.7689873417721519,0.7599354155436265,0.711473453983998
71,0.7626582278481012,0.7624698298703317,0.7626582278481012,0.752867846799583,0.7326660350488448
72,0.7579113924050633,0.7598150465467826,0.7579113924050633,0.7485094400916611,0.7394619108978043
73,0.759493670886076,0.7578267245148119,0.759493670886076,0.7468832149419845,0.7220669092453493
74,0.7634493670886076,0.7619464820363416,0.7634493670886076,0.7538915204100197,0.7327201178747533
75,0.7626582278481012,0.7640867118067284,0.7626582278481012,0.7506357126857837,0.7194824734865328
76,0.7602848101265823,0.7570086105790511,0.7602848101265823,0.749778026275173,0.7339387482379206
77,0.7666139240506329,0.7672547490636196,0.7666139240506329,0.7585375705302501,0.7217678607945072
78,0.754746835443038,0.7529456747784605,0.754746835443038,0.7441703483183277,0.7370776895540953
79,0.7539556962025317,0.7556695542644195,0.7539556962025317,0.7449827054307943,0.7361250496894667
80,0.7681962025316456,0.7682568757514529,0.7681962025316456,0.7588504516150596,0.7177809452282282
81,0.7689873417721519,0.7693728020467963,0.7689873417721519,0.7596351348606499,0.719730755453875
82,0.759493670886076,0.7605265046916976,0.759493670886076,0.7502898843359629,0.7276239197592484
83,0.7618670886075949,0.7635902181398267,0.7618670886075949,0.7507786367504056,0.7375565130447544
84,0.759493670886076,0.7577408597479037,0.759493670886076,0.748472963805746,0.7483015650463951
85,0.7666139240506329,0.7658740217837327,0.7666139240506329,0.7563065092681884,0.7083451459311346
86,0.7674050632911392,0.7657417979609318,0.7674050632911392,0.7576898715041911,0.7201464158024662
87,0.7531645569620253,0.7494796148876764,0.7531645569620253,0.7434788709871968,0.7389607307716118
88,0.7642405063291139,0.7652825772281296,0.7642405063291139,0.7541471291970023,0.7267812115052997
89,0.7626582278481012,0.7646195448131987,0.7626582278481012,0.7530201451894829,0.7295388596440894
90,0.7721518987341772,0.774764343688421,0.7721518987341772,0.7627572387617116,0.70790104840355
91,0.7713607594936709,0.7698751868196986,0.7713607594936709,0.7630794969736293,0.7222349077802998
92,0.7618670886075949,0.7612481703224764,0.7618670886075949,0.7521242472747676,0.7209824595635157
93,0.7642405063291139,0.7655119811171582,0.7642405063291139,0.7540428094377378,0.7189035484754391
94,0.7610759493670886,0.7578911712387842,0.7610759493670886,0.7516321030390609,0.7290296827912821
95,0.7713607594936709,0.7756449668191612,0.7713607594936709,0.7633482154218474,0.7238431281019648
96,0.7666139240506329,0.7665265024355417,0.7666139240506329,0.7563539517934499,0.7122744690688696
97,0.7681962025316456,0.7735925732926975,0.7681962025316456,0.7600127223083737,0.7060444907539657
98,0.7737341772151899,0.7714460397773807,0.7737341772151899,0.7644196162770589,0.7150844176758115
99,0.7666139240506329,0.7677194657273009,0.7666139240506329,0.7573150971817614,0.7323250671466967
