K,Accuracy,Precision,Recall,F1-score,Custom Metric
30,0.9058544303797469,0.9070365635965687,0.9058544303797469,0.903858886335488,0.5562459520767756
31,0.9066455696202531,0.9075111307351945,0.9066455696202531,0.9039788511521409,0.5510555855436771
32,0.9018987341772152,0.9027924165000891,0.9018987341772152,0.8986828737827106,0.5584909855734778
33,0.9034810126582279,0.9043148588310499,0.9034810126582279,0.8998367987654724,0.5534873816808064
34,0.9003164556962026,0.9000308706275122,0.9003164556962026,0.8973347495652345,0.5610511659354238
35,0.9058544303797469,0.9068234566278274,0.9058544303797469,0.9034721210818382,0.5520918658402207
36,0.9042721518987342,0.9053271714856994,0.9042721518987342,0.9012473589957898,0.5509855797344706
37,0.9042721518987342,0.9057967586247457,0.9042721518987342,0.9017614159352777,0.5526962424403
38,0.9011075949367089,0.9019898191802939,0.9011075949367089,0.8982113970227414,0.5585493639890882
39,0.9034810126582279,0.904100403764349,0.9034810126582279,0.9005113437281873,0.5534873816808065
40,0.9058544303797469,0.9064335917121008,0.9058544303797469,0.9034155341075901,0.5467147366666952
41,0.9042721518987342,0.9049969088851499,0.9042721518987342,0.9015393472335781,0.5500076778535372
42,0.9050632911392406,0.9054547769326534,0.9050632911392406,0.9021132841060026,0.5475058759072016
43,0.9058544303797469,0.9066274136139026,0.9058544303797469,0.9030551401488784,0.5467147366666952
44,0.9042721518987342,0.9044961675932193,0.9042721518987342,0.9014511431951497,0.5517183405593667
45,0.9082278481012658,0.9090682843882342,0.9082278481012658,0.9051663672316561,0.5433634170642428
46,0.9058544303797469,0.9062668052927366,0.9058544303797469,0.9028792840511682,0.5474474974915913
47,0.9042721518987342,0.9042674872130816,0.9042721518987342,0.9006712322844941,0.5480518740916706
48,0.9050632911392406,0.9058565065353721,0.9050632911392406,0.9016580469981901,0.5455500721453347
49,0.9026898734177216,0.9023513998790892,0.9026898734177216,0.8991435611793606,0.5513448152785125
50,0.9042721518987342,0.9052732259403569,0.9042721518987342,0.9000311666418125,0.5446305486800116
51,0.9034810126582279,0.9042227805503409,0.9034810126582279,0.8997382358111096,0.5488430133321768
52,0.9042721518987342,0.9054948117948304,0.9042721518987342,0.9011871624952349,0.5497625367974998
53,0.9011075949367089,0.90202553864793,0.9011075949367089,0.8970993115732464,0.5546377564653545
54,0.9026898734177216,0.9036117130162956,0.9026898734177216,0.8989843205121026,0.5513448152785124
