Accuracy,Precision,Recall,F1-score,Custom Metric
0.9161392405063291,0.9182144872303418,0.9161392405063291,0.9120720371016863,0.4991977448904028
0.9177215189873418,0.9185643583070706,0.9177215189873418,0.9148464997204284,0.5027474545268783
0.9224683544303798,0.9236564453248974,0.9224683544303798,0.9201252892326817,0.49726785825894426
0.9224683544303798,0.9236027962993356,0.9224683544303798,0.9204319470254961,0.49897852096477374
0.9272151898734177,0.9285570450398074,0.9272151898734177,0.9257745250416088,0.4925210228159064
0.9311708860759493,0.932835350527553,0.9311708860759493,0.9302042924913374,0.48856532661337476
0.9311708860759493,0.9325415011967498,0.9311708860759493,0.9302399501496588,0.49027598931920413
0.9311708860759493,0.9325415011967498,0.9311708860759493,0.9302399501496588,0.49027598931920413
0.9311708860759493,0.9325415011967498,0.9311708860759493,0.9302399501496588,0.49027598931920413
0.9311708860759493,0.9325317599250623,0.9311708860759493,0.9302843019777212,0.4916589514218902
0.9319620253164557,0.9333034339779138,0.9319620253164557,0.9310834680600975,0.4908678121813839
