Accuracy,Precision,Recall,F1-score,Custom Metric
0.3575949367088608,0.37494019863871925,0.3575949367088608,0.3554607915156721,4.2268101073837725
0.3575949367088608,0.37361788490898246,0.3575949367088608,0.35663548602632444,4.2484277662478425
0.34098101265822783,0.36497446354110613,0.34098101265822783,0.34307446039738126,4.5020901239527324
0.37816455696202533,0.39384039375659513,0.37816455696202533,0.3753046603220166,4.274613607749348
0.3536392405063291,0.3711082985701704,0.3536392405063291,0.35312588430811614,4.318078625392676
0.3528481012658228,0.3821056505320372,0.3528481012658228,0.35480399933766,3.9676939277857164
0.35443037974683544,0.37318021272662016,0.35443037974683544,0.35344645735130603,4.3297087113381485
0.3647151898734177,0.39688884424509363,0.3647151898734177,0.36593777392748833,4.598725594347502
0.3662974683544304,0.3774814853488174,0.3662974683544304,0.36036612154025877,4.406487836826324
0.37420886075949367,0.39904041502761933,0.37420886075949367,0.36970637118059896,4.132335233523726
0.35917721518987344,0.38223884675726905,0.35917721518987344,0.3568830729025472,4.357278945081837
