Accuracy,Precision,Recall,F1-score,Custom Metric
0.6234177215189873,0.6359336279276823,0.6234177215189873,0.6263720708970654,1.1737926186342496
0.6368670886075949,0.6400845402033408,0.6368670886075949,0.6362143626370232,1.6179479941568982
0.6313291139240507,0.641537615028094,0.6313291139240507,0.6312383589327373,1.9856384115458634
0.6408227848101266,0.6400015761404063,0.6408227848101266,0.6380168373231214,1.2908833808219884
0.6447784810126582,0.646731882690546,0.6447784810126582,0.6439645822013392,1.637483700208719
0.6384493670886076,0.6499376378940229,0.6384493670886076,0.6395588002295078,1.7499448438637102
0.6518987341772152,0.6559443038238181,0.6518987341772152,0.6500993315925234,1.5615926092692882
0.6598101265822784,0.6684078234729576,0.6598101265822784,0.6574516403616298,1.5876323161418768
0.625,0.6325923085709768,0.625,0.6238553697561711,1.3123716747229537
0.6439873417721519,0.6467224192801314,0.6439873417721519,0.6421239416038543,1.7257889058016893
0.6574367088607594,0.669525933527262,0.6574367088607594,0.6591590488813984,1.757467170801797
