K,Accuracy,Precision,Recall,F1-score,Custom Metric
1,0.7167721518987342,0.7207146593299926,0.7167721518987342,0.716935365899373,0.8028590894901073
2,0.7191455696202531,0.7217927355482946,0.7191455696202531,0.7187750805033244,0.7984243179114173
3,0.7270569620253164,0.72250275087212,0.7270569620253164,0.7230658144858848,0.7929208047509818
4,0.7420886075949367,0.7327175176094536,0.7420886075949367,0.7345390590882039,0.7688691810439793
5,0.7436708860759493,0.7375051720159538,0.7436708860759493,0.7370068415351868,0.7607926393523273
6,0.7531645569620253,0.7486970004127357,0.7531645569620253,0.7461313720959306,0.7586602482970238
7,0.7412974683544303,0.7316145897822357,0.7412974683544303,0.7308394331583616,0.7732687095288715
8,0.7579113924050633,0.7473919951956896,0.7579113924050633,0.7463393948478192,0.7572564523027321
9,0.7444620253164557,0.7323550354215597,0.7444620253164557,0.7322132230618197,0.9669661415306557
10,0.75,0.7382336943081245,0.75,0.7366792122216237,0.9529869661153675
11,0.745253164556962,0.7305943010698064,0.745253164556962,0.7308669548110137,0.9594214737160368
12,0.7492088607594937,0.736948374930955,0.7492088607594937,0.7349282213306824,0.951868126271718
13,0.752373417721519,0.740549236727819,0.752373417721519,0.7380750286060849,0.948423810311861
14,0.7515822784810127,0.7389294307015437,0.7515822784810127,0.7372268713567975,0.9487358741762091
15,0.7531645569620253,0.7401215127812032,0.7531645569620253,0.7376498450634863,0.9449389065560952
16,0.7563291139240507,0.7461063112411077,0.7563291139240507,0.7406831262890636,0.9428576965256847
17,0.754746835443038,0.7431918990391534,0.754746835443038,0.7380163761619917,0.9417941520967498
18,0.7587025316455697,0.7492064652958832,0.7587025316455697,0.742846162837759,0.9352239064618607
19,0.759493670886076,0.749707702284271,0.759493670886076,0.7414154567641288,0.9354650381726991
20,0.7626582278481012,0.7516835569860021,0.7626582278481012,0.7426030471224605,0.9317442026345916
21,0.7579113924050633,0.7458752548387616,0.7579113924050633,0.7377505137981424,0.9447134629581151
22,0.7618670886075949,0.7512842454085888,0.7618670886075949,0.7426698879567368,0.9390241135015557
23,0.759493670886076,0.7513899640042361,0.759493670886076,0.7418834378351647,0.9430602523235925
24,0.7610759493670886,0.7500989448559228,0.7610759493670886,0.7420701757008333,0.9407995820880951
25,0.7610759493670886,0.7517744235206558,0.7610759493670886,0.7418141344257194,0.9354452870440821
26,0.7610759493670886,0.7532887612781478,0.7610759493670886,0.741862704923808,0.9411272826912384
27,0.757120253164557,0.7477969527948886,0.757120253164557,0.7380290004587455,0.7463948699625239
28,0.7618670886075949,0.7542779260801052,0.7618670886075949,0.742939695396951,0.9337522215859633
29,0.7626582278481012,0.7544098974862877,0.7626582278481012,0.7440254541915404,0.9325442594931087
30,0.7626582278481012,0.7544029946544737,0.7626582278481012,0.7439225136642605,0.7419533792630495
31,0.7610759493670886,0.7536232286235236,0.7610759493670886,0.7417641806562265,0.7442495937846446
32,0.7602848101265823,0.7554067016160836,0.7602848101265823,0.7402102676641295,0.7406695397905677
33,0.7602848101265823,0.7529611294977152,0.7602848101265823,0.7397818451726593,0.7405169006915602
34,0.759493670886076,0.7524208108658902,0.759493670886076,0.7388095311665777,0.737546460179365
35,0.7555379746835443,0.748617371911093,0.7555379746835443,0.7363876056054831,0.751389262871815
36,0.7602848101265823,0.7528459885230019,0.7602848101265823,0.7412610642039263,0.7413123872589548
37,0.7610759493670886,0.7532681570643718,0.7610759493670886,0.7420715870992235,0.7419042101211346
38,0.7602848101265823,0.7529108137539887,0.7602848101265823,0.7405735676731653,0.7461626558696961
39,0.7587025316455697,0.7523302515317317,0.7587025316455697,0.7398672792885888,0.7489982479025855
40,0.7587025316455697,0.7506318819799914,0.7587025316455697,0.7384075647701391,0.7503582194570734
41,0.7602848101265823,0.7539545433044479,0.7602848101265823,0.7401373566495747,0.7450039244130605
42,0.7602848101265823,0.7533281213309905,0.7602848101265823,0.7401996414317726,0.7453316250162038
43,0.759493670886076,0.7558981242026563,0.759493670886076,0.7393427680243411,0.7540404790822505
44,0.7610759493670886,0.7565251969588542,0.7610759493670886,0.7403561047128103,0.7525635942778562
45,0.7602848101265823,0.756562543066646,0.7602848101265823,0.7390950328673642,0.7542324416511739
46,0.759493670886076,0.7579935408675541,0.759493670886076,0.7385293733300943,0.7526083478376494
47,0.7587025316455697,0.7538379048554583,0.7587025316455697,0.7376284656188297,0.7492537888156158
48,0.7555379746835443,0.7531732375975037,0.7555379746835443,0.7339267601917216,0.7527920274771808
49,0.7563291139240507,0.7533467543784483,0.7563291139240507,0.7351429596890467,0.7537115509425037
50,0.7587025316455697,0.7547419575845407,0.7587025316455697,0.7379831295554365,0.7505313572416833
51,0.7634493670886076,0.7641119130273115,0.7634493670886076,0.74259890945929,0.748524267410301
52,0.7602848101265823,0.7592166393838774,0.7602848101265823,0.7395718100117169,0.7554378503871284
53,0.7579113924050633,0.7544236342738535,0.7579113924050633,0.7366798483851527,0.7587891699895808
