K,Accuracy,Precision,Recall,F1-score,Custom Metric
38,0.5806962025316456,0.614803322441816,0.5806962025316456,0.5554911391080026,1.80151221500629
39,0.5735759493670886,0.6085081007624642,0.5735759493670886,0.5493174564521813,1.8170254438636528
40,0.5799050632911392,0.6114117468533017,0.5799050632911392,0.5549825318042506,1.7736403370187086
41,0.5735759493670886,0.605659382566759,0.5735759493670886,0.5476303926613053,1.7753332801177326
42,0.5759493670886076,0.609275966238371,0.5759493670886076,0.5512423663895435,1.7863804353327002
43,0.5751582278481012,0.6081823597486343,0.5751582278481012,0.5501194541621987,1.7941942791676109
44,0.5751582278481012,0.6072122544433779,0.5751582278481012,0.5496981396111643,1.7805327222240468
45,0.571993670886076,0.6032964587075097,0.571993670886076,0.5456028630728404,1.7852640746652937
46,0.5783227848101266,0.6085578474534569,0.5783227848101266,0.55140149536059,1.7532075712110757
47,0.5775316455696202,0.6094934446652912,0.5775316455696202,0.5514133465882148,1.7516981937612592
48,0.5735759493670886,0.6076281954723868,0.5735759493670886,0.5475908243521487,1.745744573804197
49,0.5712025316455697,0.6034845666862424,0.5712025316455697,0.5448901988133452,1.758509073331496
50,0.5743670886075949,0.6090813808490094,0.5743670886075949,0.5480216668937987,1.7418991649075362
51,0.5704113924050633,0.603546192704805,0.5704113924050633,0.544047616366056,1.7599541838936958
52,0.5680379746835443,0.605412989856655,0.5680379746835443,0.5420897106263124,1.7490112915069345
53,0.569620253164557,0.6058591590974212,0.569620253164557,0.5442982167155864,1.7808476467477063
54,0.567246835443038,0.6060770677198558,0.567246835443038,0.5417694799993866,1.777323486734147
55,0.5680379746835443,0.6071719316799769,0.5680379746835443,0.5427099241643027,1.776946103619741
56,0.5680379746835443,0.6046078775359807,0.5680379746835443,0.542492729187067,1.8007111500944069
57,0.5735759493670886,0.6106554730990547,0.5735759493670886,0.5475247932533367,1.7713021089357253
58,0.5751582278481012,0.6163138837355976,0.5751582278481012,0.5488894590423421,1.748591747221068
59,0.5743670886075949,0.6156645023544206,0.5743670886075949,0.5493091836794439,1.7817730711896422
60,0.5688291139240507,0.611152825988547,0.5688291139240507,0.5439455537198803,1.7854119411721971
61,0.5704113924050633,0.611510136847299,0.5704113924050633,0.544593229555554,1.7599716686212743
62,0.569620253164557,0.6122792663270851,0.569620253164557,0.5441299783205591,1.7730643036915301
63,0.5688291139240507,0.6128409516776122,0.5688291139240507,0.5440296854354654,1.777408257391634
64,0.569620253164557,0.6131064465760991,0.569620253164557,0.5444180154784377,1.7745395585803252
65,0.571993670886076,0.6110655681485049,0.571993670886076,0.5456465107614135,1.7512905519544757
66,0.5727848101265823,0.6121722074404097,0.5727848101265823,0.5458825250683716,1.738758638206359
67,0.5680379746835443,0.6090329285922619,0.5680379746835443,0.5424711538971541,1.76328651484795
68,0.5656645569620253,0.6074918925164227,0.5656645569620253,0.5398132380526331,1.7730433997974995
69,0.567246835443038,0.6079318022625525,0.567246835443038,0.5414560029817432,1.7824186801481514
70,0.567246835443038,0.6096391205429997,0.567246835443038,0.5410284061173015,1.7995829782621555
71,0.5656645569620253,0.6087399351910789,0.5656645569620253,0.5398209983647552,1.7671145992441515
72,0.567246835443038,0.6106217269336442,0.567246835443038,0.540935446380949,1.769816254138865
73,0.5688291139240507,0.6104673891872693,0.5688291139240507,0.5423587366690396,1.7642653440263696
74,0.5712025316455697,0.6168033442010448,0.5712025316455697,0.5444029789309355,1.7423807806134641
75,0.5680379746835443,0.6156068081624991,0.5680379746835443,0.5415904592238441,1.7585972959342178
76,0.5704113924050633,0.614204202786051,0.5704113924050633,0.5424530532736723,1.7349510991794876
77,0.5680379746835443,0.6098508180200333,0.5680379746835443,0.5401350373047317,1.7442042762111052
78,0.569620253164557,0.6135295190941243,0.569620253164557,0.542504002527465,1.7616892046544426
79,0.567246835443038,0.609761278731803,0.567246835443038,0.5407050208710844,1.7743338500472245
80,0.5680379746835443,0.6138985341462944,0.5680379746835443,0.5422931599152963,1.7628698804456506
81,0.5656645569620253,0.6072026389148231,0.5656645569620253,0.5388433139488845,1.772967927931806
82,0.5632911392405063,0.6059777721070904,0.5632911392405063,0.5368178286319314,1.7826921788144303
83,0.5617088607594937,0.6043196323455767,0.5617088607594937,0.5350251324806662,1.8084056974922953
84,0.5609177215189873,0.6055770281767462,0.5609177215189873,0.5348382444938712,1.809328164492584
85,0.5632911392405063,0.6055569815250831,0.5632911392405063,0.5359960916833317,1.8182595060761992
86,0.567246835443038,0.6094823295168373,0.567246835443038,0.5398142702440645,1.809239032806397
87,0.564873417721519,0.606984912494587,0.564873417721519,0.5378465874868673,1.8265875152422177
88,0.567246835443038,0.6113831167433073,0.567246835443038,0.5392124244483192,1.8278475303116706
89,0.571993670886076,0.6158580752106453,0.571993670886076,0.544221391643493,1.7798733287105855
90,0.5688291139240507,0.6139700544181329,0.5688291139240507,0.5417580445575462,1.7977375446732322
91,0.5656645569620253,0.6094353669445347,0.5656645569620253,0.5381247768642186,1.8068976498010234
92,0.571993670886076,0.6192249702756875,0.571993670886076,0.5450304465712883,1.764235490088513
93,0.5688291139240507,0.6178423814142088,0.5688291139240507,0.5418398658396811,1.7679438035703157
94,0.5688291139240507,0.6153973140732866,0.5688291139240507,0.5412420767416364,1.7588736132633622
95,0.5664556962025317,0.6145056341667382,0.5664556962025317,0.5396995478006921,1.7706598122169066
96,0.567246835443038,0.6154596682700553,0.567246835443038,0.5399537089087244,1.8623360133879083
97,0.564873417721519,0.6131779302653567,0.564873417721519,0.53859463355526,1.8742469193516242
98,0.567246835443038,0.6154569949634439,0.567246835443038,0.5404367793751141,1.8764954103802747
99,0.5632911392405063,0.6101988052288124,0.5632911392405063,0.5362313944900113,1.8938139901848985
