Accuracy,Precision,Recall,F1-score,Custom Metric
0.75,0.7805030212789067,0.75,0.7184199851686597,0.8509609256742973
0.757120253164557,0.7861978467800491,0.757120253164557,0.7255132742882475,0.8284740836484341
0.7618670886075949,0.790486192933476,0.7618670886075949,0.7303022619403206,0.8097907288667087
0.7626582278481012,0.7911042793135105,0.7626582278481012,0.731153978067967,0.803738290939594
0.7642405063291139,0.7914160173506335,0.7642405063291139,0.7335799829410481,0.7954662347910932
0.7642405063291139,0.7914523578228997,0.7642405063291139,0.7347686053516113,0.8114199729719448
0.7674050632911392,0.794870028971534,0.7674050632911392,0.7380819567087673,0.7971011284200518
0.7674050632911392,0.7947788476103599,0.7674050632911392,0.738348376342701,0.7976171822053608
0.7666139240506329,0.7936563519269868,0.7666139240506329,0.7375977110159644,0.7921150506693903
0.7689873417721519,0.7954811971242072,0.7689873417721519,0.7411312587960158,0.7811093626511589
0.7713607594936709,0.796531184635974,0.7713607594936709,0.7451979628492919,0.7771536664486273
