Accuracy,Precision,Recall,F1-score,Custom Metric
0.7183544303797469,0.7177725168107562,0.7183544303797469,0.7151661925986169,1.1988258895048405
0.7357594936708861,0.738930767634688,0.7357594936708861,0.7346894201039497,1.5579431266429073
0.7215189873417721,0.7276453280943208,0.7215189873417721,0.7228461818158441,1.5782297638663623
0.7484177215189873,0.7524986597116521,0.7484177215189873,0.7474159111694316,0.9526730320707275
0.7357594936708861,0.7375217327880701,0.7357594936708861,0.7344232059685913,1.1639414705360394
0.7349683544303798,0.7369048987765164,0.7349683544303798,0.7325320048623359,1.157950434297236
0.7373417721518988,0.7376087693441349,0.7373417721518988,0.7330936595102315,0.9610061526934074
0.745253164556962,0.747591741749861,0.745253164556962,0.7433169590002268,1.338983601710649
0.7444620253164557,0.7523613585402537,0.7444620253164557,0.744722516945154,0.7712521075218085
0.7333860759493671,0.7323115043057055,0.7333860759493671,0.7243013194328753,0.9797753998269447
0.7515822784810127,0.7472117659060243,0.7515822784810127,0.7442516108289758,1.1380444188160668
