N,Accuracy,Precision,Recall,F1-score,Custom Metric
1,0.7713607594936709,0.769200173464956,0.7713607594936709,0.769055113698627,1.9333203466265052
2,0.7737341772151899,0.7636808660381821,0.7737341772151899,0.7620611675686401,1.3106935003374123
3,0.8014240506329114,0.7923693563435595,0.8014240506329114,0.7915650242298792,0.8657812700496489
4,0.7974683544303798,0.7910132410723796,0.7974683544303798,0.786044364996992,0.873335438793648
5,0.7966772151898734,0.7924556633476993,0.7966772151898734,0.7855884273524669,0.882140477262618
6,0.7950949367088608,0.785401842563109,0.7950949367088608,0.7840989158736674,0.8750088581677732
7,0.7982594936708861,0.7918222124333627,0.7982594936708861,0.7873776116729125,1.0712990696090585
8,0.7950949367088608,0.7821290499352693,0.7950949367088608,0.7827128684359788,0.8819578290120129
9,0.8006329113924051,0.7980432291555092,0.8006329113924051,0.7899883314561366,0.8715414466150951
10,0.7998417721518988,0.7923664939198605,0.7998417721518988,0.7906538213379342,0.882140477262618
11,0.7958860759493671,0.7879447680395927,0.7958860759493671,0.7841247197512056,0.8861931791677533
12,0.8045886075949367,0.7910714595218671,0.8045886075949367,0.7926680675054864,0.8658552852040544
13,0.803006329113924,0.7923749649023435,0.803006329113924,0.7910617278261443,0.8595856324586029
14,0.8045886075949367,0.7980401044673491,0.8045886075949367,0.793418285384984,0.8681357579422315
15,0.7998417721518988,0.7879384378704947,0.7998417721518988,0.7868336789228982,0.8676483996366811
16,0.7982594936708861,0.7851624231708884,0.7982594936708861,0.785827280436762,0.8798453455040118
17,0.7966772151898734,0.787300916341262,0.7966772151898734,0.7856077591956736,0.8785907676261423
18,0.7974683544303798,0.7835622428384843,0.7974683544303798,0.7853409467277525,0.8813723285703098
19,0.8014240506329114,0.787263021155883,0.8014240506329114,0.7888604688120024,0.86768286115979
20,0.7998417721518988,0.7873226202755034,0.7998417721518988,0.7873622682225794,0.8654931230778022
21,0.8037974683544303,0.7926802284922918,0.8037974683544303,0.7914068207767642,0.8594958755207796
22,0.805379746835443,0.7943395513548422,0.805379746835443,0.7930432869113662,0.861380903547822
23,0.8061708860759493,0.7915660501138453,0.8061708860759493,0.7927403413828251,0.8559649906686173
24,0.805379746835443,0.7944405651329725,0.805379746835443,0.7936020405310437,0.8657655282662311
25,0.803006329113924,0.793820445414427,0.803006329113924,0.792308054573701,0.8635831439936461
26,0.8006329113924051,0.7914781421587441,0.8006329113924051,0.7896759989071307,0.8701616725579276
27,0.8006329113924051,0.7907936451075003,0.8006329113924051,0.7891673800309303,0.8678895313475193
28,0.7998417721518988,0.7909946193047134,0.7998417721518988,0.7890644204876646,0.870519717518672
29,0.7974683544303798,0.7891219254469278,0.7974683544303798,0.7861269388184674,0.8697995104316754
30,0.7966772151898734,0.7875139606886977,0.7966772151898734,0.7855953528208316,0.877783991646841
31,0.7998417721518988,0.7876904013150083,0.7998417721518988,0.7883478898099114,0.8766807885419867
32,0.8014240506329114,0.7878173034439762,0.8014240506329114,0.7899147013027413,0.8733878473551442
33,0.8037974683544303,0.7953744390733212,0.8037974683544303,0.7925358487291002,0.8631426959044816
34,0.8037974683544303,0.7920222227866655,0.8037974683544303,0.791845921841696,0.8668917219192837
35,0.803006329113924,0.7894949338840644,0.803006329113924,0.7910861884827628,0.8709048701931222
