K,Accuracy,Precision,Recall,F1-score,Custom Metric
1,0.6542721518987342,0.6591402639367951,0.6542721518987342,0.6549318470232763,1.2091524294151375
2,0.6534810126582279,0.6591182408598847,0.6534810126582279,0.654415815550883,1.199436605398141
3,0.6906645569620253,0.6882931735404562,0.6906645569620253,0.6868671959844261,1.1156073201852788
4,0.6962025316455697,0.6939327889573943,0.6962025316455697,0.688511774373901,1.128769660999169
5,0.7072784810126582,0.7035250288900488,0.7072784810126582,0.6972070555783346,1.118065526007086
6,0.7104430379746836,0.7056116219292361,0.7104430379746836,0.7001174095419785,1.0963817309361708
7,0.7151898734177216,0.7085272144146686,0.7151898734177216,0.7033858767188554,1.1289771897073866
8,0.7175632911392406,0.7089807054962907,0.7175632911392406,0.7036350799105283,1.1147436807897573
9,0.7223101265822784,0.7161474852053012,0.7223101265822784,0.7083699027756919,1.2336310525373417
10,0.7246835443037974,0.7146187397258453,0.7246835443037974,0.7091406386430329,1.1867618935321722
11,0.7199367088607594,0.7119703733395456,0.7199367088607594,0.7045177938281397,1.2132025615621385
12,0.7199367088607594,0.7141593184416605,0.7199367088607594,0.703957829580706,1.2255686794240508
13,0.7136075949367089,0.706813277806357,0.7136075949367089,0.6972578565157062,1.2039745244154694
14,0.7215189873417721,0.718706228874585,0.7215189873417721,0.7059798790921299,1.1786533609629195
15,0.7254746835443038,0.7283256446574584,0.7254746835443038,0.70899983361688,1.0297112302605909
16,0.7278481012658228,0.7318868123082901,0.7278481012658228,0.7111465054889101,1.060216787862164
17,0.7254746835443038,0.7281249100838906,0.7254746835443038,0.7083259403556793,1.2005327779743324
18,0.7262658227848101,0.7284624441072269,0.7262658227848101,0.7084444365211741,1.1786752014380022
19,0.7262658227848101,0.7278299163627885,0.7262658227848101,0.7081894800129294,1.1850697920474154
20,0.7262658227848101,0.7290896374401813,0.7262658227848101,0.7078264807635134,1.1683249146260577
21,0.7223101265822784,0.7261141015140071,0.7223101265822784,0.7036668342040288,1.196695595148568
22,0.7310126582278481,0.7352635457415195,0.7310126582278481,0.7126097275178308,1.1627343247945674
23,0.7302215189873418,0.734900361337551,0.7302215189873418,0.7115513244271288,1.1830240749290397
24,0.7333860759493671,0.7398386949604635,0.7333860759493671,0.7142770720745312,1.185374646521151
25,0.7318037974683544,0.7387170670050658,0.7318037974683544,0.7123629103469621,1.1756190688936248
26,0.7310126582278481,0.7376526618707213,0.7310126582278481,0.7117322336309329,1.1875070959125584
27,0.7278481012658228,0.7339990760483117,0.7278481012658228,0.70829945335764,1.1904780997639217
28,0.7302215189873418,0.7361075590851891,0.7302215189873418,0.7101987436917215,1.1823536772363628
29,0.7310126582278481,0.7362784995938266,0.7310126582278481,0.7106025253219675,1.1896625238522687
30,0.7310126582278481,0.7372868469790226,0.7310126582278481,0.7106617437392404,1.0381507995255692
31,0.7262658227848101,0.7321779388080618,0.7262658227848101,0.7047280123870795,1.0930147570056385
32,0.7325949367088608,0.7392457673322393,0.7325949367088608,0.7112167622662464,1.0224335621876652
33,0.7278481012658228,0.7362795059193272,0.7278481012658228,0.7076230103267604,1.0427435799288236
34,0.7246835443037974,0.7347038443076398,0.7246835443037974,0.7045410582476554,1.1778820619834558
35,0.7246835443037974,0.7335276803550917,0.7246835443037974,0.7041244960870654,1.0551630977313506
36,0.7238924050632911,0.7329697467103375,0.7238924050632911,0.7035648101521642,1.0640067028203857
37,0.7199367088607594,0.7296020535391742,0.7199367088607594,0.6990518760176077,1.0709414797482022
38,0.7231012658227848,0.7330391103284579,0.7231012658227848,0.7027551667062953,1.0610388930907786
39,0.7254746835443038,0.7366176650924812,0.7254746835443038,0.7051599650236152,1.0430067887657337
40,0.7207278481012658,0.7313064954972947,0.7207278481012658,0.7000271270761854,1.0617494327621146
41,0.7191455696202531,0.7303044884667708,0.7191455696202531,0.697545736431154,1.0718374956562788
42,0.7183544303797469,0.7293529486904413,0.7183544303797469,0.6966959220076625,1.0763043254998752
43,0.7167721518987342,0.7276939185962942,0.7167721518987342,0.6952833251707046,1.0844378710358593
44,0.7175632911392406,0.727971180660753,0.7175632911392406,0.6957583582798812,1.082868454092263
45,0.7191455696202531,0.7289707015972702,0.7191455696202531,0.697089330535648,1.069875119571749
46,0.7175632911392406,0.7285220700776016,0.7175632911392406,0.6952772305399237,1.0796255589074586
47,0.7231012658227848,0.7345941378747395,0.7231012658227848,0.7014470582721642,1.0829082077027925
48,0.7199367088607594,0.7314445778473277,0.7199367088607594,0.6978526902250454,1.0858814729005466
49,0.7231012658227848,0.7352753021197492,0.7231012658227848,0.7016766611915859,1.0742580971495934
50,0.7215189873417721,0.7342530056795334,0.7215189873417721,0.6993339400770637,1.0822014065604475
51,0.7175632911392406,0.7304326973556351,0.7175632911392406,0.6960817413703783,1.0901782756508733
52,0.7215189873417721,0.7339775483872245,0.7215189873417721,0.7000431902747946,1.0845429072761756
53,0.7231012658227848,0.735214846858253,0.7231012658227848,0.702210149443181,1.0813783503141503
54,0.7183544303797469,0.7312773135849912,0.7183544303797469,0.696461414878997,1.0867284214107549
55,0.7223101265822784,0.7370493302420544,0.7223101265822784,0.7012131138602044,1.1013566495602274
56,0.7231012658227848,0.7377858060863741,0.7231012658227848,0.7016893093418208,1.079156304742565
57,0.7215189873417721,0.7371443374739912,0.7215189873417721,0.699896192210767,1.0904415457031575
58,0.7223101265822784,0.7383882974396128,0.7223101265822784,0.7013795943486317,1.0815425840015007
59,0.7207278481012658,0.7367002303456339,0.7207278481012658,0.6995035407667138,1.0864832803547175
60,0.7167721518987342,0.7326509473415804,0.7167721518987342,0.695534938405229,1.0931301102899202
61,0.7199367088607594,0.7361823673485928,0.7199367088607594,0.6991503691744657,1.088548649480745
62,0.7167721518987342,0.7329382559305067,0.7167721518987342,0.6958751378824622,1.102920109180584
63,0.7199367088607594,0.7361636038325485,0.7199367088607594,0.698832072852468,1.0992724615735439
64,0.7199367088607594,0.736584464387304,0.7199367088607594,0.6990467996735875,1.0989522413050448
65,0.7215189873417721,0.737953931368134,0.7215189873417721,0.701303803265019,1.0820635489755455
66,0.7199367088607594,0.7359743327301953,0.7199367088607594,0.698613017528645,1.0965004853607467
67,0.7136075949367089,0.7294471615572427,0.7136075949367089,0.6927032277439004,1.1190299272677162
68,0.7159810126582279,0.732347826650471,0.7159810126582279,0.6946040902814551,1.1158525087682742
69,0.7167721518987342,0.7338618911450062,0.7167721518987342,0.6959180658667233,1.1183042647125723
70,0.7128164556962026,0.728668731935364,0.7128164556962026,0.6912134732722334,1.1278634122840108
71,0.7143987341772152,0.731218642064145,0.7143987341772152,0.693623154934856,1.1114137219207278
72,0.7151898734177216,0.7322532295812089,0.7151898734177216,0.6941532307363619,1.1147092322534782
73,0.7151898734177216,0.7301589106643545,0.7151898734177216,0.6933867886271721,1.1187907435349185
74,0.7104430379746836,0.725798285281318,0.7104430379746836,0.6880927511069368,1.132371063994251
75,0.7159810126582279,0.7309600207763932,0.7159810126582279,0.6940432418029291,1.1065359331069649
76,0.7128164556962026,0.7294156149629419,0.7128164556962026,0.690523156440322,1.1267630835015001
77,0.7159810126582279,0.7316575232350432,0.7159810126582279,0.6938691392332835,1.1089748275138465
78,0.7143987341772152,0.7299956179311998,0.7143987341772152,0.6918887366870552,1.1198540296485169
79,0.7143987341772152,0.7307955368445394,0.7143987341772152,0.6917307434341472,1.1184468636623948
80,0.7143987341772152,0.7304352951723542,0.7143987341772152,0.6917313390639399,1.1194247655433283
81,0.7143987341772152,0.7308682724060138,0.7143987341772152,0.6918060507326488,1.1157312932585772
82,0.7112341772151899,0.7283421155378421,0.7112341772151899,0.6885943282822404,1.2269701291171833
83,0.7136075949367089,0.730371443442537,0.7136075949367089,0.6908114741132695,1.2180570944862292
84,0.7128164556962026,0.7290990929197133,0.7128164556962026,0.6908408284050829,1.2213128512084501
85,0.7136075949367089,0.7306256957776266,0.7136075949367089,0.6914481672945866,1.2176065173862827
86,0.7159810126582279,0.7343466364035055,0.7159810126582279,0.6945604375806623,1.220232174433591
87,0.7143987341772152,0.733168336293869,0.7143987341772152,0.6930326388423899,1.2168153781457767
88,0.7143987341772152,0.7324934199824547,0.7143987341772152,0.6925279508023409,1.220181149827384
89,0.7136075949367089,0.7320505728986579,0.7136075949367089,0.6916385949988397,1.2180570944862292
90,0.7143987341772152,0.7328287894242204,0.7143987341772152,0.6925674449489867,1.21615997693949
91,0.7151898734177216,0.7337169965586168,0.7151898734177216,0.6930692153593714,1.2110123025990258
92,0.7159810126582279,0.7339635226372089,0.7159810126582279,0.6940749203177933,1.2048943879865488
93,0.7159810126582279,0.7346920215696908,0.7159810126582279,0.6940805516196605,1.2021334425002466
94,0.7143987341772152,0.7323020029133297,0.7143987341772152,0.692419390080818,1.2150009619418518
95,0.7143987341772152,0.732955952982825,0.7143987341772152,0.6920397260938298,1.2162751918273726
96,0.7136075949367089,0.7314886476349389,0.7136075949367089,0.691798685622404,1.2203092262526836
97,0.7104430379746836,0.725955605795576,0.7104430379746836,0.6880983958387548,1.2347590241753015
98,0.7088607594936709,0.7270797922969602,0.7088607594936709,0.6870756184772764,1.2393845736632751
99,0.7096518987341772,0.7289650604458302,0.7096518987341772,0.6877301006305854,1.2426146073106628
