N,Accuracy,Precision,Recall,F1-score,Custom Metric
1,0.6954113924050633,0.6954791984023616,0.6954113924050633,0.6947005020299007,1.042169400545466
2,0.7262658227848101,0.7150595747968339,0.7262658227848101,0.7136759367128651,0.7667769721344736
3,0.7555379746835443,0.7463411151465893,0.7555379746835443,0.7476655696785446,0.7300520163302198
4,0.7610759493670886,0.7440150748453078,0.7610759493670886,0.7471625009601494,1.0922764347755924
5,0.7650316455696202,0.7540696879446362,0.7650316455696202,0.7524645779815528,0.7095264819801678
6,0.7919303797468354,0.7840946878962433,0.7919303797468354,0.7845603301712181,0.6787955369251245
7,0.7761075949367089,0.763674410813777,0.7761075949367089,0.7641700346618091,0.6892646520071583
8,0.7895569620253164,0.7776522400157411,0.7895569620253164,0.7779858036821968,0.676223428141199
9,0.7903481012658228,0.7791884163833802,0.7903481012658228,0.7799140056804401,0.6804527201154568
10,0.7950949367088608,0.7886786018770681,0.7950949367088608,0.7833380817458762,0.6703413461900983
11,0.7982594936708861,0.7933819843545941,0.7982594936708861,0.7885094955841068,0.6586214268626421
12,0.8037974683544303,0.7954004678265129,0.8037974683544303,0.793992376730572,0.6605721898903838
13,0.8069620253164557,0.7975953090953289,0.8069620253164557,0.7977574799855393,0.6579064594331335
14,0.7966772151898734,0.7877537243496202,0.7966772151898734,0.7872991454406519,0.6590777050625934
15,0.8156645569620253,0.8090925004202629,0.8156645569620253,0.8065555968578271,0.6338479233033187
16,0.7998417721518988,0.7899685609798082,0.7998417721518988,0.7878639288456628,0.6611473418491566
17,0.8022151898734177,0.7911718290563765,0.8022151898734177,0.7900259289930893,0.6605816975806934
18,0.8125,0.8001451475337464,0.8125,0.7994298586402407,0.6449373555282958
19,0.8085443037974683,0.8008363870164251,0.8085443037974683,0.7992082260896695,0.6463243269761811
20,0.8117088607594937,0.8039302477049526,0.8117088607594937,0.7985347789929995,0.6442121418847943
21,0.8085443037974683,0.8028704126552842,0.8085443037974683,0.7983163306962843,0.6532265837517123
22,0.8132911392405063,0.8045460546461302,0.8132911392405063,0.8014252910662732,0.6386739738292586
23,0.8117088607594937,0.8080756773084945,0.8117088607594937,0.8015999854173608,0.636433106096441
24,0.8045886075949367,0.7957903381923984,0.8045886075949367,0.7911260019127091,0.6546815607708971
25,0.8125,0.8043709746228863,0.8125,0.8015496224908717,0.6451731822660152
26,0.803006329113924,0.7949148689318458,0.803006329113924,0.7910376405313353,0.6505493453662456
27,0.8085443037974683,0.8039947614477699,0.8085443037974683,0.7974618394743054,0.6587541729990207
28,0.8188291139240507,0.8148258317753847,0.8188291139240507,0.8102233386261883,0.6322551029673846
29,0.814873417721519,0.8056214404947871,0.814873417721519,0.8034541121358809,0.6364873187481668
30,0.8069620253164557,0.7977921146952088,0.8069620253164557,0.7955622429286267,0.6461292814063618
31,0.805379746835443,0.7973326996921185,0.805379746835443,0.7914785418055966,0.6577198901646979
32,0.8140822784810127,0.8088571060285209,0.8140822784810127,0.8029556151689436,0.6371220397058471
33,0.8180379746835443,0.8123647050408244,0.8180379746835443,0.806324314327355,0.632063140398461
34,0.819620253164557,0.8135781764997212,0.819620253164557,0.8091374264413901,0.6317124492471197
35,0.8117088607594937,0.8048102983527625,0.8117088607594937,0.8014419255901631,0.6413792579178055
36,0.8156645569620253,0.8105528606380108,0.8156645569620253,0.8049834432765697,0.6438675797819383
37,0.8037974683544303,0.798044892922368,0.8037974683544303,0.7897642870664155,0.6564622292859329
38,0.8267405063291139,0.8204199261134152,0.8267405063291139,0.8141854731750701,0.6219316655538091
39,0.819620253164557,0.8143493936125085,0.819620253164557,0.8089895263900913,0.6328699163777626
40,0.819620253164557,0.813909049896734,0.819620253164557,0.8082919919999324,0.6311822442201315
41,0.8140822784810127,0.8066715817915184,0.8140822784810127,0.8024277292061757,0.6443612063582171
42,0.8132911392405063,0.8071540676451828,0.8132911392405063,0.8017702434526458,0.6432527663715604
43,0.8212025316455697,0.8180636079552634,0.8212025316455697,0.8100085032643738,0.6312646473485517
44,0.821993670886076,0.8166474446009129,0.821993670886076,0.8116396088949813,0.6336622831548722
45,0.817246835443038,0.8123688239267761,0.817246835443038,0.8086191623693643,0.6420629943744011
46,0.8204113924050633,0.8153010849516881,0.8204113924050633,0.8079245591949079,0.6337120802244762
47,0.8180379746835443,0.81046475036038,0.8180379746835443,0.8045925538629711,0.632496234678223
48,0.8164556962025317,0.8112380585295585,0.8164556962025317,0.8042313247499353,0.6371606669928406
49,0.8235759493670886,0.8183290795494151,0.8235759493670886,0.8128078053998984,0.6204580173933103
50,0.8251582278481012,0.8194410108908113,0.8251582278481012,0.8146906214935756,0.6222261321704468
51,0.8180379746835443,0.8109269572348622,0.8180379746835443,0.8057477786715204,0.6304495884398581
52,0.8156645569620253,0.8100721142933284,0.8156645569620253,0.8038591952735733,0.6357735391262698
53,0.8212025316455697,0.8167656778267879,0.8212025316455697,0.8110653268058264,0.6271879207306064
54,0.819620253164557,0.8149884538690391,0.819620253164557,0.807492498081554,0.6259020693751465
55,0.819620253164557,0.8130519552622487,0.819620253164557,0.807892945655579,0.6321915246232779
56,0.8275316455696202,0.8224230381108036,0.8275316455696202,0.8164340299304826,0.6155754439160527
57,0.8140822784810127,0.806528133270206,0.8140822784810127,0.8020672640881502,0.644993773434991
58,0.8243670886075949,0.8210275950190583,0.8243670886075949,0.8134341811699985,0.6266889378071456
59,0.8180379746835443,0.8123366940862035,0.8180379746835443,0.8074646260064079,0.6385551000704371
60,0.8156645569620253,0.8116547523327671,0.8156645569620253,0.8039103443764294,0.6330765865654923
61,0.8275316455696202,0.8204552530839849,0.8275316455696202,0.8173545291725579,0.6359238825103587
62,0.8180379746835443,0.8116812349789002,0.8180379746835443,0.8060835908622227,0.6391280981483035
63,0.8117088607594937,0.8035421561887413,0.8117088607594937,0.7990490125495913,0.6410297943030673
64,0.8204113924050633,0.8177027741985463,0.8204113924050633,0.8081958627643788,0.6346933265696135
65,0.8243670886075949,0.8190368433679166,0.8243670886075949,0.8128687667901944,0.620579047808724
66,0.8212025316455697,0.8121712817427209,0.8212025316455697,0.8076979363770851,0.6299768354841768
67,0.8251582278481012,0.8190667562201056,0.8251582278481012,0.8116050389715911,0.6213222454439188
68,0.8204113924050633,0.8156089312320162,0.8204113924050633,0.8091467606751559,0.6303713024769453
69,0.8156645569620253,0.8093895968075632,0.8156645569620253,0.8042188335698163,0.6309462610637266
70,0.8117088607594937,0.806048376313075,0.8117088607594937,0.7977909061860239,0.6438519430431432
71,0.821993670886076,0.8175094135813725,0.821993670886076,0.8096064382194883,0.6305226772499601
72,0.8251582278481012,0.8227493578348709,0.8251582278481012,0.8137478508007757,0.6242644954794194
73,0.8204113924050633,0.816370803266514,0.8204113924050633,0.8084032834946524,0.6320965677569581
74,0.8227848101265823,0.8144199373708799,0.8227848101265823,0.8104126760247848,0.636793307713778
75,0.8275316455696202,0.8210864881605779,0.8275316455696202,0.8150968202417436,0.6236247310119281
76,0.817246835443038,0.8114162036048396,0.817246835443038,0.8035775072998199,0.639970261995017
77,0.814873417721519,0.8109771217297886,0.814873417721519,0.8041849785767052,0.6388943202468682
78,0.8251582278481012,0.8174470634934384,0.8251582278481012,0.8126983109172999,0.624566017488846
79,0.817246835443038,0.8119554002170898,0.817246835443038,0.8050223712736752,0.6349980366245587
80,0.8259493670886076,0.8228685245669846,0.8259493670886076,0.8145734370703616,0.626540802453712
81,0.817246835443038,0.8122694634628893,0.817246835443038,0.8045969575806121,0.6355428442257303
82,0.819620253164557,0.8144396018356825,0.819620253164557,0.8072039934638328,0.6299296268511773
83,0.8243670886075949,0.8202742289864663,0.8243670886075949,0.8124961084312339,0.6233679625622944
84,0.8235759493670886,0.8199292395894907,0.8235759493670886,0.8124449628503368,0.6295696213815175
85,0.8283227848101266,0.8225102709119031,0.8283227848101266,0.817400711295903,0.6221060308750221
86,0.8204113924050633,0.8163852850893287,0.8204113924050633,0.8081787106404185,0.6322780935155828
87,0.8180379746835443,0.8116549795409956,0.8180379746835443,0.8048856891343142,0.633423111952949
88,0.821993670886076,0.8178258461071831,0.821993670886076,0.8097698828388954,0.6288912296270328
89,0.8267405063291139,0.8231667109516321,0.8267405063291139,0.8141096370923833,0.6279591524238103
90,0.8259493670886076,0.8231910067800363,0.8259493670886076,0.8149780692446648,0.620029040279056
91,0.8188291139240507,0.8134715739028071,0.8188291139240507,0.8067131460751448,0.6422373596956141
92,0.8299050632911392,0.8274437351633519,0.8299050632911392,0.8189223610107786,0.6206521366188262
93,0.8275316455696202,0.8212581758432506,0.8275316455696202,0.8160322618621545,0.6239294410668731
94,0.8283227848101266,0.8248900253339919,0.8283227848101266,0.8175258397981203,0.61881308968818
95,0.8212025316455697,0.815796387161633,0.8212025316455697,0.8093157873222031,0.628921573984634
96,0.8267405063291139,0.8239683442612012,0.8267405063291139,0.816111874484518,0.6278110170703766
97,0.8251582278481012,0.8198374581495346,0.8251582278481012,0.8141224131461049,0.6257694143418226
98,0.8180379746835443,0.8127483287282862,0.8180379746835443,0.8056963813455766,0.6327133416762513
99,0.819620253164557,0.8153623247332492,0.819620253164557,0.8063022449335726,0.6349082796867352
