Accuracy,Precision,Recall,F1-score,Custom Metric
0.685126582278481,0.6906571318208499,0.685126582278481,0.686168434800717,1.310621331299888
0.6835443037974683,0.6848802454351849,0.6835443037974683,0.6814871381067581,1.165101791452174
0.680379746835443,0.6813506148317855,0.680379746835443,0.6788351124146565,1.3499379617987215
0.6906645569620253,0.6916054735779676,0.6906645569620253,0.6889137269287934,1.0467713156350724
0.6811708860759493,0.6826466452497724,0.6811708860759493,0.6792466742434016,1.590406190539004
0.6843354430379747,0.6856406911639835,0.6843354430379747,0.6819162290675436,1.2961312193982473
0.6977848101265823,0.6999318282395435,0.6977848101265823,0.6966009219367265,1.4213005453958119
0.6954113924050633,0.6893713023416456,0.6954113924050633,0.6897890738563982,1.8459208408943222
0.6811708860759493,0.6850912172556824,0.6811708860759493,0.6782897707511489,1.45911326091095
0.6914556962025317,0.6924698217357101,0.6914556962025317,0.686285592379695,1.2896083043938873
0.6938291139240507,0.6926084522639072,0.6938291139240507,0.6898160015637317,1.5802086876444892
