K,Accuracy,Precision,Recall,F1-score,Custom Metric
1,0.07041139240506329,0.1610147302591923,0.07041139240506329,0.06733570578507286,18.538599493065828
2,0.07041139240506329,0.16173994122965643,0.07041139240506329,0.06732417547290964,18.557724366470325
3,0.06882911392405064,0.16345125075346592,0.06882911392405064,0.06601035655624263,18.48349966481641
4,0.07278481012658228,0.1767895672365609,0.07278481012658228,0.07027344578768631,18.491929005717807
5,0.07674050632911393,0.18049182489451476,0.07674050632911393,0.07418706908422099,18.273478370252118
6,0.07990506329113924,0.19875937836776444,0.07990506329113924,0.0791108987707089,18.226270384326217
7,0.07911392405063292,0.21199894514767934,0.07911392405063292,0.07906665679608717,18.284609035031046
8,0.07832278481012658,0.19356737012987013,0.07832278481012658,0.07795127692279591,18.385471499373693
9,0.07911392405063292,0.2088539383436535,0.07911392405063292,0.07796203444937622,18.663553099457577
10,0.07436708860759493,0.21175783604581072,0.07436708860759493,0.07183124540719477,18.797594477369845
11,0.07674050632911393,0.22836799276672692,0.07674050632911393,0.07592450596685518,18.48706613353495
12,0.07832278481012658,0.23268582353827605,0.07832278481012658,0.07647924749024015,18.404899962091648
13,0.07832278481012658,0.23176706600361663,0.07832278481012658,0.07685363599129422,18.18812465448931
14,0.07515822784810126,0.22219224055656017,0.07515822784810126,0.07315770528420429,18.455480866763626
15,0.07674050632911393,0.2452223913155596,0.07674050632911393,0.07485911152841533,18.41365368333689
16,0.07436708860759493,0.23945445926260803,0.07436708860759493,0.07234376447817488,18.503876900221105
17,0.0759493670886076,0.23596622588908978,0.0759493670886076,0.07355090824860978,18.55099415228678
18,0.07911392405063292,0.2467935172246881,0.07911392405063292,0.07839787454107075,18.379343932522964
19,0.08069620253164557,0.2544193917018284,0.08069620253164557,0.07966360421451635,18.21470879198851
20,0.08465189873417721,0.24618164008986793,0.08465189873417721,0.0827236296579651,18.0066836652588
21,0.0814873417721519,0.24454724688110765,0.0814873417721519,0.07975636547513874,18.130452559534668
22,0.08306962025316456,0.24729788276069922,0.08306962025316456,0.082132402325068,18.22673813877422
23,0.08227848101265822,0.2610706123166566,0.08227848101265822,0.0819206417703253,18.133537573785407
24,0.07911392405063292,0.27580840616837454,0.07911392405063292,0.0780799105957334,18.3807505010499
25,0.07753164556962025,0.26958116711874625,0.07753164556962025,0.07526034947545607,18.12629366249954
26,0.0814873417721519,0.2731405801916087,0.0814873417721519,0.07894943026105584,18.03139630502427
27,0.08386075949367089,0.26848651524284434,0.08386075949367089,0.08089454058599628,18.03896697627711
