N,Accuracy,Precision,Recall,F1-score,Custom Metric
1,0.4889240506329114,0.5021306560850948,0.4889240506329114,0.48889360481993666,2.369052848547375
2,0.5015822784810127,0.522737939729721,0.5015822784810127,0.4992375198418518,1.8207221666912188
3,0.5522151898734177,0.570924204946257,0.5522151898734177,0.5500754474465384,1.745972169587578
4,0.5814873417721519,0.5879245069089911,0.5814873417721519,0.5776264772025104,1.5019966600463983
5,0.6131329113924051,0.6160027082685937,0.6131329113924051,0.6046051105561502,1.4551181012803374
6,0.632120253164557,0.6398202450665754,0.632120253164557,0.6235188328093133,1.4110175418866018
7,0.6305379746835443,0.6331174216309253,0.6305379746835443,0.625038674173676,1.5629636497869952
8,0.6503164556962026,0.6545114586688522,0.6503164556962026,0.642573368694026,1.3684355294631032
9,0.6550632911392406,0.6639927770949577,0.6550632911392406,0.6457412272359834,1.5004173656372692
10,0.6360759493670886,0.6388530986310166,0.6360759493670886,0.6261876933266178,1.411688481170641
11,0.6550632911392406,0.6617269639566191,0.6550632911392406,0.6472809391210764,1.350974722836106
12,0.6685126582278481,0.6719398271451328,0.6685126582278481,0.6558856831500883,1.3520313700661892
13,0.6724683544303798,0.6767025572453658,0.6724683544303798,0.6631234564920416,1.3409399285781842
14,0.6740506329113924,0.6784507544725195,0.6740506329113924,0.665489491055925,1.4106295707672414
15,0.6764240506329114,0.6753429719686188,0.6764240506329114,0.6629715958600416,1.3194087137965738
16,0.6906645569620253,0.694378704188798,0.6906645569620253,0.6799403035832253,1.279968354775844
17,0.6867088607594937,0.68553877173373,0.6867088607594937,0.6762883899517311,1.310576966271897
18,0.6819620253164557,0.6881148198012024,0.6819620253164557,0.6708739813996115,1.2533389248796996
19,0.6835443037974683,0.691949870581959,0.6835443037974683,0.6753291787235717,1.32163530590323
20,0.6732594936708861,0.675738757559729,0.6732594936708861,0.6622293576762794,1.4552136942686082
21,0.6985759493670886,0.7031224706853906,0.6985759493670886,0.6874131749075222,1.2357786096022167
22,0.6653481012658228,0.6663149869415382,0.6653481012658228,0.6516992399374991,1.3655548685707626
23,0.694620253164557,0.7005971588738159,0.694620253164557,0.6820252027609295,1.3267444396295809
24,0.6930379746835443,0.6979570304202037,0.6930379746835443,0.6811692387008367,1.256839591005371
25,0.6795886075949367,0.6839812279078952,0.6795886075949367,0.6673410076053434,1.3150573641057657
26,0.6938291139240507,0.7025498320837461,0.6938291139240507,0.68152096555146,1.2587632694999609
27,0.6772151898734177,0.6838381795974152,0.6772151898734177,0.6659617778747936,1.2962247934172657
28,0.6867088607594937,0.6889931805107463,0.6867088607594937,0.6729340582870504,1.4279249446234044
29,0.7017405063291139,0.7052522368492523,0.7017405063291139,0.6894284251221514,1.2317426812706558
30,0.6882911392405063,0.6966649671448369,0.6882911392405063,0.6761679298192578,1.2799342527868567
31,0.7041139240506329,0.708121720154328,0.7041139240506329,0.6923632125924112,1.2355451112899523
32,0.7088607594936709,0.713765060615958,0.7088607594936709,0.6948498060842625,1.2272538907908261
33,0.6993670886075949,0.7068755849635467,0.6993670886075949,0.6857445602031005,1.29395101650018
34,0.6882911392405063,0.6981938836247252,0.6882911392405063,0.6764880679020344,1.3407383084360347
35,0.7056962025316456,0.7088812877570938,0.7056962025316456,0.6911644829619776,1.2976899295296094
36,0.6993670886075949,0.705450033913681,0.6993670886075949,0.6854330828646141,1.2820085512514723
37,0.7009493670886076,0.7020111054192053,0.7009493670886076,0.6874997469468004,1.3021940378111811
38,0.7033227848101266,0.7052227483448575,0.7033227848101266,0.6891393308809421,1.2843187263499196
39,0.6867088607594937,0.6925119849643537,0.6867088607594937,0.6728100107009303,1.3065235633386887
40,0.6938291139240507,0.6957999487582012,0.6938291139240507,0.681036222907038,1.2768536414166822
41,0.7001582278481012,0.7020703769128377,0.7001582278481012,0.6856697263530357,1.4184362081486066
42,0.7120253164556962,0.7155606868571561,0.7120253164556962,0.6982162651338283,1.223420495655122
43,0.7049050632911392,0.707884261675819,0.7049050632911392,0.6905125092372529,1.2102475021273893
44,0.6938291139240507,0.6998434900991763,0.6938291139240507,0.6807822018115031,1.2781062786158315
45,0.6977848101265823,0.7012904342853591,0.6977848101265823,0.6847931006540637,1.2557126299894428
46,0.6938291139240507,0.7045387606914366,0.6938291139240507,0.6825901499091115,1.2568388677836493
47,0.7041139240506329,0.7078130332958938,0.7041139240506329,0.6925434696165633,1.2893898384409976
48,0.7025316455696202,0.7092116707815576,0.7025316455696202,0.6889188483301035,1.2643931622726037
49,0.7080696202531646,0.7132052752594269,0.7080696202531646,0.6948623534818488,1.2836240816114697
