Accuracy,Precision,Recall,F1-score,Custom Metric
0.8860759493670886,0.8880067624215445,0.8860759493670886,0.8859226698273406,0.5971156440265292
0.8813291139240507,0.8835930883264655,0.8813291139240507,0.8816796230103993,0.6079408345270902
0.8686708860759493,0.8711469247807246,0.8686708860759493,0.8692721184946965,0.6338157254559672
0.8837025316455697,0.8839811975298051,0.8837025316455697,0.8832625194074605,0.5882982082383457
0.8694620253164557,0.8730849211706071,0.8694620253164557,0.8698734634554779,0.6334911805797625
0.884493670886076,0.8852898017276432,0.884493670886076,0.8844831749358188,0.5957137007208441
0.8852848101265823,0.8857057078199335,0.8852848101265823,0.8852824465756889,1.1247040953261502
0.884493670886076,0.8851369817293372,0.884493670886076,0.8841797353803658,0.9923630839512624
0.875,0.8784708854097975,0.875,0.8750002620664289,0.6254128234022263
0.8694620253164557,0.8740414527626809,0.8694620253164557,0.8698821815539562,0.6036496921393968
0.8837025316455697,0.8853426483576438,0.8837025316455697,0.8836943368291308,0.5922051092173052
