K,Accuracy,Precision,Recall,F1-score,Custom Metric
1,0.7080696202531646,0.7119191540873463,0.7080696202531646,0.7086163033947472,1.2406330139076587
2,0.7104430379746836,0.713262547280497,0.7104430379746836,0.71050858396643,1.2361982423289688
3,0.7238924050632911,0.7247438423853938,0.7238924050632911,0.7219236665333396,1.2090823983780397
4,0.7373417721518988,0.7346881360150247,0.7373417721518988,0.7333316770115567,1.1893112711747844
5,0.7357594936708861,0.7312077838712107,0.7357594936708861,0.7304920737928466,1.1868053520629407
6,0.7397151898734177,0.7325046074738576,0.7397151898734177,0.7324008980300711,1.1861508799766438
7,0.7389240506329114,0.7309596875225378,0.7389240506329114,0.7294617371091978,1.184552964756836
8,0.7436708860759493,0.7348709199283117,0.7436708860759493,0.7337032297907236,1.1729634784904803
9,0.745253164556962,0.7370540241789525,0.745253164556962,0.7344459211027686,1.1716035069359922
10,0.7420886075949367,0.7322143253432479,0.7420886075949367,0.731102453543738,1.1765049051975636
11,0.7397151898734177,0.727492945131354,0.7397151898734177,0.727371925907601,1.1760644571083987
12,0.7539556962025317,0.7431178027042817,0.7539556962025317,0.7420602939759954,1.1531454410708395
13,0.7460443037974683,0.7327778665488652,0.7460443037974683,0.7319704078187139,1.1591468543917467
14,0.7539556962025317,0.7427730637139948,0.7539556962025317,0.7408566232135488,1.1530974994655276
15,0.754746835443038,0.7438525335813266,0.754746835443038,0.7413087053473393,1.148557334210219
16,0.75,0.735987050367589,0.75,0.7349756872893901,1.162555626065506
17,0.7539556962025317,0.740209823263987,0.7539556962025317,0.7382901760910213,1.1520140474892904
18,0.7555379746835443,0.7424280426405117,0.7555379746835443,0.7411775322995906,1.1498243094073026
19,0.7563291139240507,0.7438636274176229,0.7563291139240507,0.7420327161706708,1.1494068518663358
20,0.7555379746835443,0.7430878805792741,0.7555379746835443,0.740735132860262,1.1488150290041559
21,0.7555379746835443,0.7427829554068678,0.7555379746835443,0.740867568531078,1.145066002989354
22,0.757120253164557,0.7474383442577286,0.757120253164557,0.7434873265251457,1.1465281801749423
23,0.7587025316455697,0.7486486536200251,0.7587025316455697,0.7442090359665906,1.140997559300801
24,0.7579113924050633,0.7482246298426373,0.7579113924050633,0.7418017447749039,1.1408848118147794
25,0.7587025316455697,0.749078842157055,0.7587025316455697,0.7437603693185221,1.1421320358832459
26,0.759493670886076,0.7489485607651017,0.759493670886076,0.7422199117338206,1.1379195712310806
27,0.7579113924050633,0.7466580978285213,0.7579113924050633,0.7406327990055096,1.1380479554558973
28,0.7579113924050633,0.7484239595732464,0.7579113924050633,0.7403663794119602,1.1392795427855684
29,0.7579113924050633,0.7473796743747546,0.7579113924050633,0.7410812153223886,1.1413638871909375
30,0.7587025316455697,0.7486744538589301,0.7587025316455697,0.7410915253833502,1.1401958782053732
31,0.757120253164557,0.7452782239289278,0.757120253164557,0.739349119907812,1.143161118789072
32,0.754746835443038,0.7434606850759141,0.754746835443038,0.7375926001818682,1.1527278784852502
33,0.752373417721519,0.7410162842231625,0.752373417721519,0.7343285611969219,1.1553715447386055
34,0.7579113924050633,0.7487981348689137,0.7579113924050633,0.7401664461705454,1.1505924044290512
35,0.754746835443038,0.7457431694505253,0.754746835443038,0.736106529491224,1.1522174245868788
36,0.754746835443038,0.7461249289447754,0.754746835443038,0.7362682443196374,1.151894923912232
37,0.757120253164557,0.7478171774566448,0.757120253164557,0.7398707719664446,1.146422681453701
38,0.7579113924050633,0.7499034463797563,0.7579113924050633,0.7397344705951968,1.1458308585915211
39,0.752373417721519,0.7436753657679005,0.752373417721519,0.7342175479324374,1.157538292272395
40,0.754746835443038,0.744586121056969,0.754746835443038,0.7355538897401346,1.1548371739477326
41,0.7555379746835443,0.7491465860333167,0.7555379746835443,0.7364592741253938,1.152113065074872
42,0.754746835443038,0.7480011824122265,0.754746835443038,0.7363362476969288,1.1535825960698631
43,0.7555379746835443,0.7480481229134416,0.7555379746835443,0.7358915168252397,1.1510807941235275
44,0.7555379746835443,0.7487358287057682,0.7555379746835443,0.7367136235163287,1.1510807941235275
45,0.7579113924050633,0.7523103397429786,0.7579113924050633,0.7397014836293371,1.1466460225448376
46,0.75,0.7399862786496236,0.75,0.7302108898390987,1.1555353168308342
47,0.7531645569620253,0.7461518131970014,0.7531645569620253,0.734075319233203,1.1534542118450464
48,0.7539556962025317,0.7462759774370025,0.7539556962025317,0.7341979827597003,1.1523123814531986
49,0.752373417721519,0.7463174342088253,0.752373417721519,0.7334381467334679,1.1578889834237363
50,0.7531645569620253,0.7463844358860162,0.7531645569620253,0.7332416961587628,1.1572971605615563
51,0.75,0.7449961797885575,0.75,0.7299746460092836,1.1578471680912243
52,0.7507911392405063,0.7450376047051656,0.7507911392405063,0.7305745827370507,1.1553453661448887
53,0.75,0.7411505763462716,0.75,0.7302472000210782,0.9584142314453056
54,0.7539556962025317,0.7535404212362958,0.7539556962025317,0.7350819502000684,1.1471542147419937
55,0.7563291139240507,0.7520928449316019,0.7563291139240507,0.737589750244019,0.9523898275762
56,0.7579113924050633,0.7575050721594239,0.7579113924050633,0.7398286227200217,0.9514859408496721
57,0.7579113924050633,0.7557488965799024,0.7579113924050633,0.7399194676520556,1.1430189532897526
58,0.7539556962025317,0.7521391187037094,0.7539556962025317,0.7346535612098414,1.14823442729865
59,0.757120253164557,0.7568192630001813,0.757120253164557,0.7392114045513858,1.143487591855612
60,0.7539556962025317,0.7508102091811627,0.7539556962025317,0.734875207131516,1.14869051212661
61,0.754746835443038,0.7516065978634606,0.754746835443038,0.7354904456889939,1.1499607267432745
62,0.754746835443038,0.7539974135341585,0.754746835443038,0.7347801161580769,0.9537184206084748
63,0.7555379746835443,0.7548022117351052,0.7555379746835443,0.7361614932516642,1.145420561487966
64,0.7539556962025317,0.7511497080130871,0.7539556962025317,0.7329659530843914,1.1495202786541097
65,0.7531645569620253,0.7496814043410086,0.7531645569620253,0.7317464055583669,1.1503114178946159
66,0.7539556962025317,0.7505895524267622,0.7539556962025317,0.7324735405043964,1.1490641938261497
67,0.7492088607594937,0.7431156019492948,0.7492088607594937,0.726787690470438,1.1538110292691877
68,0.7515822784810127,0.7467382380057548,0.7515822784810127,0.7303650694004906,1.153148274253498
69,0.7515822784810127,0.7488777472282858,0.7515822784810127,0.7303839069197238,1.1511099109445253
70,0.752373417721519,0.7490740565542484,0.752373417721519,0.7308156559365432,1.1490641938261494
71,0.7539556962025317,0.7525765793197572,0.7539556962025317,0.7327322425818144,1.1452921772631492
72,0.754746835443038,0.7534944200747435,0.754746835443038,0.7339796632453799,1.1479223634343019
73,0.7539556962025317,0.7501519292322526,0.7539556962025317,0.732352206302756,1.1470028399689787
74,0.7539556962025317,0.7524411724366991,0.7539556962025317,0.7325499673715844,1.151230941359939
75,0.7531645569620253,0.7497928552407357,0.7531645569620253,0.7321947487679861,1.1520220806004455
76,0.7563291139240507,0.7552351031640545,0.7563291139240507,0.7349670841221545,1.1492082147897615
77,0.7555379746835443,0.7539928987247163,0.7555379746835443,0.7344902597928795,1.1493209622757832
78,0.752373417721519,0.7494927691000702,0.752373417721519,0.7298448628805411,1.1534634211187418
79,0.754746835443038,0.7530068844133324,0.754746835443038,0.7332380695775719,1.1473179868342227
80,0.7539556962025317,0.7512696361017558,0.7539556962025317,0.7320982619787727,1.1506974969133696
81,0.754746835443038,0.7520090267803323,0.754746835443038,0.7336874479850548,1.1460634089563533
82,0.754746835443038,0.7545241735359773,0.754746835443038,0.7329679310482381,1.1492279659183786
83,0.7531645569620253,0.751533835202809,0.7531645569620253,0.7311621116636234,1.1505107342729424
84,0.754746835443038,0.7536595429749853,0.754746835443038,0.7342966273808019,1.146867101934759
85,0.7507911392405063,0.7508725271394048,0.7507911392405063,0.730434771266167,1.156527784332645
86,0.7531645569620253,0.7544390021180496,0.7531645569620253,0.7324659959441994,1.154025982386309
87,0.7515822784810127,0.7523259768877248,0.7515822784810127,0.7298744884586409,1.156386846369929
88,0.7484177215189873,0.7487243064829029,0.7484177215189873,0.7257964330552272,1.1584221266780057
89,0.7468354430379747,0.7475102218594588,0.7468354430379747,0.7241141609310269,1.1603321057621616
90,0.7484177215189873,0.7498236549951577,0.7484177215189873,0.7266963331033099,1.159528412783756
91,0.7484177215189873,0.7494771875525058,0.7484177215189873,0.7261005352199709,1.1588782115059657
92,0.7492088607594937,0.7500250736705875,0.7492088607594937,0.7264353697240976,1.1560487089564868
93,0.75,0.7514942343930007,0.75,0.7282320337957621,1.1536752912349677
94,0.7539556962025317,0.7560789009969606,0.7539556962025317,0.7319954696794313,1.1492635102044761
95,0.7539556962025317,0.7562489170288906,0.7539556962025317,0.7320653263466909,1.149391894429293
96,0.7531645569620253,0.755353542909594,0.7531645569620253,0.7308225843514556,1.1492509564665767
97,0.7531645569620253,0.7553542625668139,0.7531645569620253,0.7301104195666784,1.1528663983280656
98,0.752373417721519,0.7547297528822209,0.752373417721519,0.7293135541618525,1.1520752590875594
99,0.7531645569620253,0.7554161479176159,0.7531645569620253,0.7303965715310324,1.1482730545856434
