K,Accuracy,Precision,Recall,F1-score,Custom Metric
58,0.7207278481012658,0.7299503058147586,0.7207278481012658,0.6991115990980115,1.2021322452081895
59,0.7215189873417721,0.7303006127468294,0.7215189873417721,0.6994540448743767,1.1996547661890582
60,0.7223101265822784,0.7313448937987738,0.7223101265822784,0.7003223241707277,1.1908867578581261
61,0.7215189873417721,0.7317208773138051,0.7215189873417721,0.6994634797368976,1.1863594541402342
62,0.7215189873417721,0.732351526569966,0.7215189873417721,0.6998580064991045,1.1846770836551466
63,0.7191455696202531,0.7302181129901392,0.7191455696202531,0.6973199581575791,1.1950273704670913
64,0.7167721518987342,0.7272838653342857,0.7167721518987342,0.6946414427743132,1.2032481464697338
65,0.7183544303797469,0.7313476599031903,0.7183544303797469,0.69691578456528,1.2063600882838132
66,0.7167721518987342,0.7301834341734901,0.7167721518987342,0.6951621573272464,1.2054559955018151
67,0.7199367088607594,0.7327972364452514,0.7199367088607594,0.6983260428382958,1.195805648170181
68,0.7183544303797469,0.7315721841327338,0.7183544303797469,0.6968108709750168,1.204843286488163
69,0.7199367088607594,0.7333842856618716,0.7199367088607594,0.6983511324122258,1.186072599495732
70,0.7191455696202531,0.7324279533033681,0.7191455696202531,0.6975621183183245,1.3036289741446585
71,0.7191455696202531,0.7323263675825372,0.7191455696202531,0.6974280220607939,1.1952141331075183
72,0.7183544303797469,0.7310949791711875,0.7183544303797469,0.6967521837359132,1.3077714329876173
73,0.7199367088607594,0.732618978898459,0.7199367088607594,0.698335791573246,1.3032449908460815
74,0.7183544303797469,0.731255093849998,0.7183544303797469,0.6967523104678605,1.3051503050641529
75,0.7175632911392406,0.7306174002401272,0.7175632911392406,0.696083908677957,1.306179837435394
76,0.7175632911392406,0.7312669600860061,0.7175632911392406,0.6962079472371181,1.1940623301235742
77,0.7191455696202531,0.7330301095369178,0.7191455696202531,0.6977793658311133,1.30111075685736
78,0.7191455696202531,0.7330511635895488,0.7191455696202531,0.6977237517669473,1.3092789177120567
79,0.7215189873417721,0.7349789545121839,0.7215189873417721,0.6999930154478619,1.3051409879929423
80,0.7223101265822784,0.7354055213127351,0.7223101265822784,0.70065074124755,1.29933000485995
81,0.7199367088607594,0.7328805508356151,0.7199367088607594,0.6982319021930278,1.3064190211681919
82,0.7183544303797469,0.732383099391911,0.7183544303797469,0.6967389075580487,1.316947738206991
83,0.7183544303797469,0.731902816015567,0.7183544303797469,0.6967041608430966,1.3137048430221867
84,0.7159810126582279,0.7296340822847188,0.7159810126582279,0.6938542737438309,1.3262202251895023
85,0.7167721518987342,0.729963228695782,0.7167721518987342,0.6952001943826313,1.3173867401732078
86,0.7167721518987342,0.7303958700617542,0.7167721518987342,0.6949213655785726,1.315026183989105
87,0.7143987341772152,0.7288497934405775,0.7143987341772152,0.6927863676393122,1.3270242259674254
88,0.7128164556962026,0.7268355788578696,0.7128164556962026,0.6909035896650321,1.3350665717432135
89,0.7151898734177216,0.7280832177294142,0.7151898734177216,0.6930177605196803,1.3179994491868596
90,0.7143987341772152,0.7280282695808972,0.7143987341772152,0.692370870124773,1.3275457352208815
91,0.7151898734177216,0.7279168453910692,0.7151898734177216,0.6930344741076213,1.3229247148567518
92,0.7143987341772152,0.7279910997524816,0.7143987341772152,0.6922108059543294,1.330979922169957
93,0.7151898734177216,0.7283459959445351,0.7151898734177216,0.693085903445488,1.3269458877446463
94,0.7143987341772152,0.7279382608322189,0.7143987341772152,0.6921824625695442,1.3301887829294508
95,0.7136075949367089,0.7264031571832013,0.7136075949367089,0.6914877876067085,1.3279283187494235
96,0.7143987341772152,0.7266951712917976,0.7143987341772152,0.6922652467925468,1.3181907409511304
97,0.7136075949367089,0.7268496425877834,0.7136075949367089,0.6920519554072876,1.318790588427366
98,0.7151898734177216,0.7282170893019952,0.7151898734177216,0.6938372552511151,1.3205166818165202
99,0.7143987341772152,0.7265669776731873,0.7143987341772152,0.6930077340439645,1.3294759819117232
