Accuracy,Precision,Recall,F1-score,Custom Metric
0.6147151898734177,0.6161078736193686,0.6147151898734177,0.6107470263794185,1.048942473332484
0.622626582278481,0.633376537410766,0.622626582278481,0.6214336663191931,1.2364408408738374
0.6234177215189873,0.6255417882077416,0.6234177215189873,0.6186841565045926,1.1947438200633869
0.6257911392405063,0.6354209780506261,0.6257911392405063,0.625055808179085,1.3914904423375085
0.6186708860759493,0.6258742835096753,0.6186708860759493,0.6174103027665166,1.8854265342473018
0.6139240506329114,0.6322916468907923,0.6139240506329114,0.6139594224218325,1.3979762149400616
0.6210443037974683,0.6303059559623401,0.6210443037974683,0.6207518941150949,1.2640961207358117
0.6368670886075949,0.6357767895753206,0.6368670886075949,0.6318561038396078,1.2115799936903342
0.632120253164557,0.6385562801778352,0.632120253164557,0.6298466267134983,1.349190193889334
0.6337025316455697,0.6431682769743633,0.6337025316455697,0.6322012391882427,1.4622944607133648
0.6337025316455697,0.6396470385764339,0.6337025316455697,0.6311402127137772,1.560537345669853
