K,Accuracy,Precision,Recall,F1-score,Custom Metric
88,0.5854430379746836,0.6176813300800169,0.5854430379746836,0.5608750540827082,1.8168717991210366
89,0.5854430379746836,0.6187194173304792,0.5854430379746836,0.5607203223834873,1.824945579414575
90,0.5878164556962026,0.6215981106665188,0.5878164556962026,0.5633841794155499,1.8279674283553813
91,0.5878164556962026,0.6226401516873153,0.5878164556962026,0.5631886584316925,1.8286228295616676
92,0.5886075949367089,0.6243115320804586,0.5886075949367089,0.5640148023877564,1.8222880877455634
93,0.5854430379746836,0.6214431522494416,0.5854430379746836,0.5603687667008627,1.8196862880495563
94,0.5838607594936709,0.6177775999927584,0.5838607594936709,0.5586666147600806,1.827839325534805
95,0.5830696202531646,0.6165081297311696,0.5830696202531646,0.5585672029089993,1.8238535553138553
96,0.5838607594936709,0.6155455474985755,0.5838607594936709,0.5589953325350653,1.817931655492464
97,0.5830696202531646,0.6186776341631984,0.5830696202531646,0.5585362297036073,1.8112505234794758
98,0.5862341772151899,0.6227767671030002,0.5862341772151899,0.5616121689076411,1.788837299797856
99,0.5870253164556962,0.6250184758401954,0.5870253164556962,0.5625417022742238,1.7951605485667657
