N,Accuracy,Precision,Recall,F1-score,Custom Metric
1,0.678006329113924,0.6717593846270988,0.678006329113924,0.6691215430316976,1.1643975582114952
2,0.6993670886075949,0.6932505710086591,0.6993670886075949,0.6897878157689133,0.9809810926535151
3,0.7120253164556962,0.7084256747930903,0.7120253164556962,0.6989832810123391,0.9861784928550967
4,0.7120253164556962,0.7045990486676464,0.7120253164556962,0.6973755995544897,1.0646448510015298
5,0.7183544303797469,0.7206826489448874,0.7183544303797469,0.7037136694006321,1.2076957094551128
6,0.7199367088607594,0.7205109963241463,0.7199367088607594,0.7058780437141585,1.0638806536999068
7,0.7167721518987342,0.7206930236574473,0.7167721518987342,0.7043998153021039,1.0886211824338663
8,0.7223101265822784,0.7162471402044293,0.7223101265822784,0.7103866230447515,0.9455768751781529
9,0.7199367088607594,0.7166323783211693,0.7199367088607594,0.7054944075861955,0.9372312536491836
10,0.7294303797468354,0.7286474339662818,0.7294303797468354,0.7154607009790507,0.9322431888919849
11,0.7310126582278481,0.7310524623977633,0.7310126582278481,0.7184750627261386,0.7978548309480588
12,0.7373417721518988,0.7415251123768093,0.7373417721518988,0.723552009839015,0.7786044156931464
13,0.7270569620253164,0.7281885024803525,0.7270569620253164,0.7136759359607535,0.8100656380082597
14,0.7231012658227848,0.723694067708126,0.7231012658227848,0.7098531130784769,0.9505982909810896
15,0.7333860759493671,0.7353705170300793,0.7333860759493671,0.7188168173700752,1.056215199781368
16,0.7318037974683544,0.7346584625404298,0.7318037974683544,0.7184709711519423,1.0596763561307854
17,0.7199367088607594,0.7198004516666238,0.7199367088607594,0.7076421225063795,0.9665577339826037
18,0.7207278481012658,0.7223324806888167,0.7207278481012658,0.7074756680666814,0.9412149928477653
19,0.7294303797468354,0.7262229999723042,0.7294303797468354,0.7156212696554047,1.0533472639199857
20,0.7318037974683544,0.7321715454870472,0.7318037974683544,0.7174324876147354,0.9250751090635109
21,0.7223101265822784,0.7217950086069462,0.7223101265822784,0.7083332093172596,0.9332655196206532
22,0.7310126582278481,0.7302190013107025,0.7310126582278481,0.7188365739893003,0.9107834152299557
23,0.7238924050632911,0.7226736031134073,0.7238924050632911,0.711420047695459,1.0712725589860452
24,0.7318037974683544,0.7324029382766202,0.7318037974683544,0.717094289374228,0.9406861818921685
25,0.7278481012658228,0.7270424033799724,0.7278481012658228,0.7141250850931553,0.9396643599897394
26,0.7333860759493671,0.7347935608972241,0.7333860759493671,0.7201992446428273,0.9288834379827451
27,0.7254746835443038,0.7297660369517561,0.7254746835443038,0.7112270634366713,0.9490385718930867
28,0.7238924050632911,0.7272862223093106,0.7238924050632911,0.7083791846143775,1.0867664221621716
29,0.7270569620253164,0.7288346287256106,0.7270569620253164,0.7126382350007793,0.9442272042581863
30,0.7286392405063291,0.728828418324099,0.7286392405063291,0.7150422238420561,0.8002956630741695
31,0.7302215189873418,0.7300706676959088,0.7302215189873418,0.7162661993777896,1.0633077875597359
32,0.7294303797468354,0.731502124478545,0.7294303797468354,0.716099439216285,1.0667898952934824
33,0.7286392405063291,0.727864198885801,0.7286392405063291,0.715961559179046,1.0582093663654824
34,0.7246835443037974,0.7262447733913929,0.7246835443037974,0.7119995392712462,0.9387885073212205
35,0.7223101265822784,0.7199624119833782,0.7223101265822784,0.7066352648037338,0.8110275220397303
36,0.7302215189873418,0.7321608488072013,0.7302215189873418,0.7162068941502583,0.9333672152035218
37,0.7270569620253164,0.7271948421856457,0.7270569620253164,0.7120231045819457,1.0708577170505746
38,0.7286392405063291,0.7295211317603092,0.7286392405063291,0.7137799408932669,0.9347178443982291
39,0.7294303797468354,0.7315010960619128,0.7294303797468354,0.7156691257633594,1.0771798281339604
40,0.7318037974683544,0.7314211319984742,0.7318037974683544,0.7192280656752257,0.9047434980618302
41,0.7262658227848101,0.7256890449968796,0.7262658227848101,0.7125412002129575,1.0693178107984584
42,0.7238924050632911,0.7244991451230999,0.7238924050632911,0.7100824221000563,0.9454802474619021
43,0.7310126582278481,0.7302862255880813,0.7310126582278481,0.7172953758869951,0.9506455802232033
44,0.7341772151898734,0.7358241846691248,0.7341772151898734,0.7205904746575885,0.9379274234694153
45,0.7215189873417721,0.7238864546255098,0.7215189873417721,0.7085749695927992,0.955422775866996
46,0.7262658227848101,0.7249236802343673,0.7262658227848101,0.7123720031409838,0.9480690152271334
47,0.7199367088607594,0.7192109887710461,0.7199367088607594,0.7060800394167391,0.9571828873711687
48,0.7270569620253164,0.7274086389224917,0.7270569620253164,0.7132679333440075,0.9392561762209514
49,0.7262658227848101,0.7259497293186233,0.7262658227848101,0.7128140239471712,0.9527858662193494
50,0.7278481012658228,0.7302069786572396,0.7278481012658228,0.715642047214388,0.9371901298474883
51,0.7318037974683544,0.7303218071588979,0.7318037974683544,0.7167051038981783,1.0662736291377435
52,0.7310126582278481,0.7331612780852488,0.7310126582278481,0.7173704664751755,0.9291119999365006
53,0.7270569620253164,0.7258689440610101,0.7270569620253164,0.7132722394709141,0.9338389386644496
54,0.7278481012658228,0.7301453787746669,0.7278481012658228,0.7142512723282765,0.9379385763859974
55,0.7310126582278481,0.733664862117167,0.7310126582278481,0.7176841327559503,0.9382930461984775
56,0.7199367088607594,0.7183623307143902,0.7199367088607594,0.7053042967827283,1.0818993499604266
