K,Accuracy,Precision,Recall,F1-score,Custom Metric
1,0.875,0.878512161922833,0.875,0.8760763286486114,1.3092405475272495
2,0.875,0.878512161922833,0.875,0.8760763286486114,1.3092405475272495
3,0.8868670886075949,0.8878160561536023,0.8868670886075949,0.8870014108973456,1.2692674324582722
4,0.8892405063291139,0.8901300566308443,0.8892405063291139,0.8893173690551666,1.2648556514277807
5,0.8931962025316456,0.8940349998058441,0.8931962025316456,0.8931039812018136,1.2530794025209981
6,0.8963607594936709,0.8973891052970199,0.8963607594936709,0.8961733204329386,1.2485318834562869
7,0.8979430379746836,0.8985927315708295,0.8979430379746836,0.8975266953050337,1.2393741933270606
8,0.9003164556962026,0.9007509097115817,0.9003164556962026,0.8997998013748859,1.2370007756055412
9,0.9090189873417721,0.9090766647128964,0.9090189873417721,0.9084346946154299,1.2187670285498913
10,0.9090189873417721,0.9096017088677901,0.9090189873417721,0.9088286427532342,1.2216155123023695
11,0.9074367088607594,0.9076017857645058,0.9074367088607594,0.9068713043780977,1.2231977907833822
12,0.9074367088607594,0.9077331115711148,0.9074367088607594,0.9070922080049489,1.2258863553701451
13,0.9050632911392406,0.9049818123898078,0.9050632911392406,0.9044560263854339,1.2197064595625169
14,0.9026898734177216,0.9026067862781167,0.9026898734177216,0.9020631230547689,1.2289225281073535
15,0.9034810126582279,0.9025648520069762,0.9034810126582279,0.9022272806839224,1.2250377640583316
16,0.9003164556962026,0.8996858530326398,0.9003164556962026,0.899457540192485,1.2286073812421097
17,0.9026898734177216,0.9018816846779453,0.9026898734177216,0.9015239640193778,1.222079877284036
18,0.9003164556962026,0.8998128676736047,0.9003164556962026,0.8993787323508573,1.228202321020357
19,0.9026898734177216,0.9025856703887404,0.9026898734177216,0.9017166210190048,1.2272944249486304
20,0.9034810126582279,0.903224255197524,0.9034810126582279,0.9025063307570257,1.2234096608996086
21,0.9018987341772152,0.9016229124140569,0.9018987341772152,0.9008867716327177,1.2280855641891366
22,0.9011075949367089,0.9008423109348382,0.9011075949367089,0.9001614386176728,1.228143942604747
23,0.9018987341772152,0.9017408574060937,0.9018987341772152,0.9011157614580259,1.2271076623082033
24,0.9003164556962026,0.9002089552920484,0.9003164556962026,0.8993974285096706,1.2279571799643199
25,0.9050632911392406,0.9044857957026959,0.9050632911392406,0.9036587417936653,1.21710045452286
26,0.9090189873417721,0.9089460163585087,0.9090189873417721,0.907859472761833,1.210701334789603
27,0.9098101265822784,0.9096047126545478,0.9098101265822784,0.9086496736861451,1.2089322936681632
28,0.9074367088607594,0.9071765775097452,0.9074367088607594,0.9062044251247184,1.213994275976445
29,0.9058544303797469,0.9061462443983129,0.9058544303797469,0.9047960905771205,1.2152488538543145
30,0.9074367088607594,0.9072484744005226,0.9074367088607594,0.9060637634720968,1.2122836132706158
31,0.9066455696202531,0.906732910472064,0.9066455696202531,0.9058065279527262,1.2147854152169513
32,0.9074367088607594,0.9073729079713314,0.9074367088607594,0.9062802982669357,1.213994275976445
33,0.9058544303797469,0.905731656467991,0.9058544303797469,0.9047465867185611,1.2155765544574577
34,0.9058544303797469,0.906150532519837,0.9058544303797469,0.9048417532584752,1.2165544563383912
35,0.9058544303797469,0.9062678636929711,0.9058544303797469,0.9045446380631292,1.212155229045799
36,0.9058544303797469,0.9064104427641736,0.9058544303797469,0.9049387839149177,1.215821695513495
37,0.9050632911392406,0.9054873930221697,0.9050632911392406,0.9035253532715067,1.2122136074614092
38,0.9026898734177216,0.9035404625273681,0.9026898734177216,0.9013743358508935,0.8236542088021229
39,0.9034810126582279,0.9041503893822506,0.9034810126582279,0.9022241254638342,1.2161567499260413
40,0.9042721518987342,0.9050923773814703,0.9042721518987342,0.9027716166819595,1.2102336225680468
41,0.9026898734177216,0.9036930950148686,0.9026898734177216,0.9012705336863507,1.2135265637548887
42,0.9018987341772152,0.9024297452773636,0.9018987341772152,0.9003490998947918,1.215050463820291
43,0.9026898734177216,0.9030151026975181,0.9026898734177216,0.9012447848907366,1.2159699872856142
44,0.9042721518987342,0.9046210848645082,0.9042721518987342,0.9027197761224899,1.210966383392943
45,0.9018987341772152,0.9020243574973358,0.9018987341772152,0.899872159345248,1.2116291384086324
46,0.9011075949367089,0.9013429258058987,0.9011075949367089,0.8991170589855456,1.2141309403549683
47,0.9026898734177216,0.9024881806286352,0.9026898734177216,0.901015134144181,1.2115707599930219
48,0.8995253164556962,0.8999804905821718,0.8995253164556962,0.8975418091685644,0.8224195384715561
