K,Accuracy,Precision,Recall,F1-score,Custom Metric
1,0.34651898734177217,0.3647975804023767,0.34651898734177217,0.34665662683288606,4.602120103473662
2,0.34651898734177217,0.36436076103121734,0.34651898734177217,0.34663300850449646,4.582715968703854
3,0.3552215189873418,0.37568351770656855,0.3552215189873418,0.35612118307953483,4.50320756036415
4,0.37420886075949367,0.3932623844780923,0.37420886075949367,0.37311862559143166,4.329385336678207
5,0.37183544303797467,0.38833244374720305,0.37183544303797467,0.3698175872522233,4.4483163939061905
6,0.3686708860759494,0.38914621973959396,0.3686708860759494,0.36783157998783966,4.310024043672385
7,0.37658227848101267,0.3924979730400028,0.37658227848101267,0.3728951854389828,4.294837279773185
8,0.37104430379746833,0.38409303957373914,0.37104430379746833,0.36601632645393556,4.398867543726981
9,0.379746835443038,0.3919476419571855,0.379746835443038,0.3749808908747608,4.263208271755642
10,0.3837025316455696,0.3925027372741863,0.3837025316455696,0.37570635893994736,4.266200479234391
11,0.3900316455696203,0.4157521851527315,0.3900316455696203,0.38370729782043667,4.2067901220338255
12,0.379746835443038,0.3955674009765344,0.379746835443038,0.3731991825768226,4.357753463560624
13,0.3829113924050633,0.3968138606264092,0.3829113924050633,0.37432864147298445,4.337479259300274
14,0.3860759493670886,0.4006998802209734,0.3860759493670886,0.3769492317716935,4.311040829318912
15,0.37816455696202533,0.38392857944613173,0.37816455696202533,0.36679260827889226,4.321919583236386
16,0.37816455696202533,0.3912283688621223,0.37816455696202533,0.36658018300095574,4.3051143954240505
17,0.37895569620253167,0.40029035566819104,0.37895569620253167,0.3671649162381453,4.3487753435328935
18,0.37658227848101267,0.39785540400958164,0.37658227848101267,0.36450426492945404,4.340560576207743
19,0.37895569620253167,0.4068163917048781,0.37895569620253167,0.3681991726823745,4.352034486005369
20,0.3852848101265823,0.41156714954696255,0.3852848101265823,0.37466735799146517,4.219417151380411
21,0.3884493670886076,0.41321568174220275,0.3884493670886076,0.37679756467257414,4.158399829035665
22,0.38449367088607594,0.4134440608107526,0.38449367088607594,0.37409500903913373,4.220271602753467
23,0.39082278481012656,0.41854684208394266,0.39082278481012656,0.3802756682234751,4.204933383686142
24,0.3876582278481013,0.41623059135878177,0.3876582278481013,0.37758706508352213,4.247317826369107
25,0.379746835443038,0.41076274858892803,0.379746835443038,0.36932562244560235,4.285290153481405
26,0.37895569620253167,0.41215921288213286,0.37895569620253167,0.3671345074056603,4.296976394116342
27,0.37816455696202533,0.41215507598627826,0.37816455696202533,0.3656634777287252,4.389425838742434
28,0.38449367088607594,0.42308027716590063,0.38449367088607594,0.37268269426706413,4.3174991547495285
29,0.3860759493670886,0.42567177795707023,0.3860759493670886,0.3746486045715951,4.340099251484219
30,0.3884493670886076,0.42699808136362105,0.3884493670886076,0.37744134557854103,4.339251102721312
31,0.3860759493670886,0.4219686736411522,0.3860759493670886,0.3739354320900355,4.332210154343424
32,0.38924050632911394,0.42900478837152906,0.38924050632911394,0.37822952994165004,4.309185842895459
33,0.3860759493670886,0.4215686751246005,0.3860759493670886,0.3739301188784641,4.27142016747369
34,0.3837025316455696,0.4164010195748103,0.3837025316455696,0.37161331887919635,4.281446848602398
35,0.3852848101265823,0.4178648971150946,0.3852848101265823,0.3725168152410976,4.27195971239495
36,0.3900316455696203,0.42376223843211,0.3900316455696203,0.3766156018527031,4.353631346638542
37,0.3837025316455696,0.41469385009781956,0.3837025316455696,0.36973907820406965,4.360648113482328
38,0.3924050632911392,0.42693504774095675,0.3924050632911392,0.3775571758552842,4.216085634197147
39,0.3939873417721519,0.4275552372723422,0.3939873417721519,0.3798721658633766,4.16315042847342
40,0.3860759493670886,0.42604173281443325,0.3860759493670886,0.3724736511805583,4.227238033029587
41,0.39082278481012656,0.4320254185255833,0.39082278481012656,0.378516318373976,4.246374428955909
42,0.3947784810126582,0.43482938289052975,0.3947784810126582,0.38092315803692806,4.249590898352284
43,0.3947784810126582,0.42805643372675584,0.3947784810126582,0.37849106785196635,4.198845997782268
44,0.3987341772151899,0.4405299558503774,0.3987341772151899,0.38140257557587337,4.1741176506471955
45,0.39794303797468356,0.43984738553602376,0.39794303797468356,0.3810379673382761,4.120189746644274
46,0.3916139240506329,0.43042455185045714,0.3916139240506329,0.3750085676041776,4.166300399122664
47,0.39082278481012656,0.4308214907888308,0.39082278481012656,0.3749881512192316,4.186777326575853
48,0.38924050632911394,0.43249302348089097,0.38924050632911394,0.37418058587889347,4.137702806717972
49,0.3924050632911392,0.4333511873074608,0.3924050632911392,0.3761464657227419,4.156055977578066
50,0.38686708860759494,0.4306195978086441,0.38686708860759494,0.3710893824498784,4.177198449098442
51,0.3876582278481013,0.4309684025232854,0.3876582278481013,0.37181198848547226,4.153567915662061
52,0.3884493670886076,0.4307601091954852,0.3884493670886076,0.372186005865873,4.142385627990558
