Accuracy,Precision,Recall,F1-score,Custom Metric
0.5292721518987342,0.5413828776064621,0.5292721518987342,0.5244656786941501,1.89817399945357
0.5450949367088608,0.5604137322992682,0.5450949367088608,0.5433065245007465,1.7941644657272624
0.5435126582278481,0.562395183695488,0.5435126582278481,0.5408100120545553,1.871980860067648
0.5174050632911392,0.5327091639890632,0.5174050632911392,0.5189239905246408,2.114976943808867
0.5443037974683544,0.5528380847877599,0.5443037974683544,0.5403119999108418,2.194571703150327
0.5189873417721519,0.539124579575853,0.5189873417721519,0.5216178980441893,2.3520802835513757
0.5340189873417721,0.5518947488508025,0.5340189873417721,0.5339531421479712,2.2576649135923046
0.5506329113924051,0.577079028210849,0.5506329113924051,0.5512001960983108,2.078395654768052
0.5363924050632911,0.5672174263298191,0.5363924050632911,0.5403424685035918,2.029181157432742
0.5458860759493671,0.5759740353134679,0.5458860759493671,0.5489120693415407,2.2569084611097923
0.5276898734177216,0.5426125924830578,0.5276898734177216,0.5272267250079056,2.742232381099478
