K,Accuracy,Precision,Recall,F1-score,Custom Metric
36,0.6716772151898734,0.6718266717265617,0.6716772151898734,0.6585048381553135,1.12016701384595
37,0.6677215189873418,0.6669537667677917,0.6677215189873418,0.6547601818952219,1.1233506262763495
38,0.6693037974683544,0.6694541078757679,0.6693037974683544,0.655857777680279,1.1120828528829407
39,0.6637658227848101,0.6638151864233603,0.6637658227848101,0.6507968325804154,1.122821344707105
40,0.6621835443037974,0.6624816175798215,0.6621835443037974,0.649707509750917,1.1384041304144759
41,0.6661392405063291,0.6656975155407985,0.6661392405063291,0.652628174954083,1.1214807796145094
42,0.6677215189873418,0.6659657478496006,0.6677215189873418,0.6542466774524102,1.1172203644189915
43,0.6645569620253164,0.6619338624205181,0.6645569620253164,0.6508728429362509,1.1265430111474826
44,0.6669303797468354,0.6657351862537858,0.6669303797468354,0.6527939597443423,1.1230001047260392
45,0.6645569620253164,0.661950292271002,0.6645569620253164,0.6500069066979154,1.1354912345583383
46,0.6669303797468354,0.6640690859186675,0.6669303797468354,0.65287821551842,1.1221603598280767
47,0.6598101265822784,0.6560640955918338,0.6598101265822784,0.6455388916103503,1.1405142015910772
48,0.6669303797468354,0.6700476941449303,0.6669303797468354,0.6528726412639536,1.1192440364368939
49,0.6629746835443038,0.6605899785356928,0.6629746835443038,0.6474235743638651,1.1306890425026783
50,0.6629746835443038,0.6586888207554132,0.6629746835443038,0.6478558424374958,1.1270993912463567
51,0.6582278481012658,0.6553626798406026,0.6582278481012658,0.6422504419367439,1.1388715115461379
52,0.6582278481012658,0.6554223730132732,0.6582278481012658,0.6424494541679229,1.142108784585298
53,0.6598101265822784,0.6580639462965026,0.6598101265822784,0.6437873270863836,1.1316091688222385
54,0.6558544303797469,0.6546103886489121,0.6558544303797469,0.6406266527521275,1.1421728208501705
55,0.6566455696202531,0.6548861397087682,0.6566455696202531,0.6402707961059744,1.133598313497858
56,0.6534810126582279,0.6496924872165414,0.6534810126582279,0.6362201512512724,1.1403392970458293
57,0.6542721518987342,0.6518084690527591,0.6542721518987342,0.6373187756574981,1.1392434388123367
58,0.6613924050632911,0.6599092980454739,0.6613924050632911,0.6451257761513582,1.1184388038908348
59,0.6677215189873418,0.6677737594885582,0.6677215189873418,0.6512819471264633,1.1128969030655076
60,0.6661392405063291,0.6658055030528472,0.6661392405063291,0.6491571324765435,1.1143664251224574
61,0.6637658227848101,0.664501347726796,0.6637658227848101,0.6460857458323472,1.1137855745397707
62,0.6629746835443038,0.6632161002746361,0.6629746835443038,0.6455933167750063,1.1174919083619381
63,0.6629746835443038,0.6620873448531164,0.6629746835443038,0.644645051565755,1.1102933169746019
64,0.6637658227848101,0.6647776262351803,0.6637658227848101,0.6471429329845607,1.107932203766291
65,0.6606012658227848,0.6615251092258649,0.6606012658227848,0.6432772648368886,1.1084379128885038
66,0.6637658227848101,0.663693250552435,0.6637658227848101,0.6464947329312957,1.1044822166859722
67,0.6653481012658228,0.6652324818664176,0.6653481012658228,0.6469828442763446,1.1094087101847254
68,0.6590189873417721,0.6576487658319075,0.6590189873417721,0.6394420216518737,1.1233424543220345
69,0.6606012658227848,0.660980527940881,0.6606012658227848,0.6414753162736316,1.11940973972966
70,0.6613924050632911,0.6612323932372941,0.6613924050632911,0.6424410499765426,1.242198441553101
71,0.6629746835443038,0.6634434889427855,0.6629746835443038,0.643690519570377,1.2383187049574282
72,0.6613924050632911,0.6617512820505578,0.6613924050632911,0.6417169603684049,1.238240366734649
73,0.6669303797468354,0.6657478740247398,0.6669303797468354,0.6468168220934533,1.2304770168770138
74,0.6645569620253164,0.6643916859064447,0.6645569620253164,0.6443014778130473,1.2332755288928292
75,0.6661392405063291,0.6691302980572751,0.6661392405063291,0.6474294137902675,1.2271767218807688
76,0.6677215189873418,0.6713203137032198,0.6677215189873418,0.6491483662007708,1.2285286934497914
77,0.6677215189873418,0.6715275704762054,0.6677215189873418,0.6494186436557007,1.2289921320871544
78,0.6669303797468354,0.6686217201362195,0.6669303797468354,0.648084378784982,1.2385641411960093
79,0.6700949367088608,0.6726117429660076,0.6700949367088608,0.6513358499668666,1.218550645515014
80,0.6669303797468354,0.6681498287497747,0.6669303797468354,0.6476400930893492,1.2267897385232205
81,0.6693037974683544,0.6703687665192303,0.6693037974683544,0.6508854410624758,1.226291013762492
82,0.6677215189873418,0.6698451798633706,0.6677215189873418,0.6495878080864734,1.228645376015637
83,0.6677215189873418,0.6696533388704762,0.6677215189873418,0.6500968714038623,1.2282583926580888
84,0.6685126582278481,0.6716981736410443,0.6685126582278481,0.6501656956575907,1.2344287869377624
85,0.6708860759493671,0.6724757465261726,0.6708860759493671,0.652680669772875,1.2178952443087274
86,0.6685126582278481,0.6720658278452083,0.6685126582278481,0.6503506815939134,1.2411477090327443
87,0.6669303797468354,0.668958391398379,0.6669303797468354,0.6478934701502138,1.236540537765709
88,0.6645569620253164,0.6672302452467388,0.6645569620253164,0.6454950256291665,1.2427109320453829
89,0.6661392405063291,0.6687011223726645,0.6661392405063291,0.647279515918931,1.236517556155552
90,0.6669303797468354,0.6704735371543135,0.6669303797468354,0.6477682147441406,1.2325618599530204
91,0.6685126582278481,0.6708527897706265,0.6685126582278481,0.6496551360436829,1.2320200830928782
92,0.6716772151898734,0.6762528952266751,0.6716772151898734,0.6526441019042456,1.226116063463124
93,0.6685126582278481,0.6716916276165764,0.6685126582278481,0.6498246941936787,1.233295599382086
94,0.6685126582278481,0.6727196387604414,0.6685126582278481,0.6497547106475591,1.2364792118124854
95,0.6645569620253164,0.6689546184509365,0.6645569620253164,0.6457747864829368,1.2289568459637892
96,0.6653481012658228,0.67061480008705,0.6653481012658228,0.6465833816986875,1.2405362278479533
97,0.6669303797468354,0.6726279467400245,0.6669303797468354,0.6478329252551217,1.229939947773219
98,0.6700949367088608,0.6770477786983311,0.6700949367088608,0.6521368441836038,1.2234188712802447
99,0.6685126582278481,0.6747455381312473,0.6685126582278481,0.6502990473026962,1.2296905853928548
