Accuracy,Precision,Recall,F1-score,Custom Metric
0.35680379746835444,0.3846358198680704,0.35680379746835444,0.3509489962073045,4.464704848214668
0.33781645569620256,0.35142008948971115,0.33781645569620256,0.3346903602074784,4.4164410795980915
0.33781645569620256,0.3559530498841367,0.33781645569620256,0.3318862936623104,4.483138950184278
0.34968354430379744,0.36852944623885586,0.34968354430379744,0.34784607686275254,4.51300729321506
0.33939873417721517,0.35510943872048745,0.33939873417721517,0.3373175039604966,4.411878982725454
0.3536392405063291,0.3738309283202857,0.3536392405063291,0.3523805643166291,4.828614741464194
0.3536392405063291,0.37709507377952733,0.3536392405063291,0.35432355632275014,4.5022496462647155
0.3623417721518987,0.3863833625004516,0.3623417721518987,0.3625535364570562,4.33341307857851
0.36787974683544306,0.3906988239833063,0.36787974683544306,0.36312924509827743,4.4559636565432825
0.372626582278481,0.3982516454885584,0.372626582278481,0.36915043163056804,4.1342168982479715
0.3473101265822785,0.3694258376409369,0.3473101265822785,0.34449788726528974,4.356093042639663
