Accuracy,Precision,Recall,F1-score,Custom Metric
0.03639240506329114,0.8535263292310105,0.03639240506329114,0.009777845115648399,19.909522352058527
0.043512658227848104,0.8139381248690818,0.043512658227848104,0.016301047929435004,19.660855106828233
0.04746835443037975,0.7692282739789514,0.04746835443037975,0.018550852341608404,19.87390958907293
0.049841772151898736,0.7232526516396455,0.049841772151898736,0.02132970449325544,19.609628721767866
0.051424050632911396,0.6839011118927817,0.051424050632911396,0.023509892001172802,19.459941323854387
0.05379746835443038,0.6423096246381529,0.05379746835443038,0.027132149817615765,19.317402697063972
0.05617088607594937,0.607412512799632,0.05617088607594937,0.033419650109201705,18.99883506450391
0.05933544303797468,0.5839816534771484,0.05933544303797468,0.039767065752401506,18.930548734693943
0.06329113924050633,0.5583311039982597,0.06329113924050633,0.04484862785419218,18.669205786555516
0.06329113924050633,0.5340043236700673,0.06329113924050633,0.046256446990297996,18.50569899724622
0.0680379746835443,0.5066395443994202,0.0680379746835443,0.05216289125910114,18.41787702769352
