N,Accuracy,Precision,Recall,F1-score,Custom Metric
1,0.34968354430379744,0.34310566800856107,0.34968354430379744,0.3318767727628996,4.550981471191083
2,0.40110759493670883,0.4134037308980273,0.40110759493670883,0.38494568424354136,3.8612698386142417
3,0.40822784810126583,0.41171046714853654,0.40822784810126583,0.3893409970918152,3.907516357517647
4,0.41930379746835444,0.42755963918358797,0.41930379746835444,0.3972629880213438,3.9014564480950464
5,0.41060126582278483,0.4095171307105241,0.41060126582278483,0.39162756349289024,3.817175535305927
6,0.43670886075949367,0.4296620936600403,0.43670886075949367,0.4113518502247634,3.8106550608683083
7,0.43591772151898733,0.4545845979901457,0.43591772151898733,0.4152786707435798,3.745192855313026
8,0.43354430379746833,0.4328787070390691,0.43354430379746833,0.41177561850582023,3.800716003527936
9,0.4462025316455696,0.4570755747015842,0.4462025316455696,0.4253254539159625,3.7300119549808017
10,0.44699367088607594,0.45867256138906864,0.44699367088607594,0.42527689746742176,3.5119482717539854
11,0.42800632911392406,0.4248887821177279,0.42800632911392406,0.40649634151568104,3.83660465979184
12,0.435126582278481,0.4313795403897623,0.435126582278481,0.4122183209339432,3.798937136558768
13,0.442246835443038,0.44656016707884477,0.442246835443038,0.41813106561866964,3.785678128375951
14,0.4319620253164557,0.44030958217617583,0.4319620253164557,0.4058344292138924,3.7900396273303394
15,0.442246835443038,0.45231341892789084,0.442246835443038,0.41552824412551903,3.819423480260344
16,0.4311708860759494,0.4545744850330461,0.4311708860759494,0.4091993151024394,3.818544700160247
17,0.432753164556962,0.43764729558735777,0.432753164556962,0.41089992447950285,3.7680343028340193
18,0.442246835443038,0.447569484819271,0.442246835443038,0.42011043520796676,3.73796164775633
19,0.4454113924050633,0.44997514665578486,0.4454113924050633,0.42138463092399764,3.779486539863196
20,0.4477848101265823,0.4503932654112507,0.4477848101265823,0.42576076664013357,3.6813585576874313
21,0.4430379746835443,0.44800647909622593,0.4430379746835443,0.4171498686650342,3.710264335183678
22,0.4319620253164557,0.4363583096597471,0.4319620253164557,0.408882442409813,3.8661406612437785
23,0.43670886075949367,0.4515256592998943,0.43670886075949367,0.4141394062842465,3.798848301990347
24,0.44066455696202533,0.45271034429085616,0.44066455696202533,0.41895278450618556,3.728023417691579
25,0.4430379746835443,0.45231639136139695,0.4430379746835443,0.4176512965390024,3.7242269777832226
26,0.43908227848101267,0.44113476986585226,0.43908227848101267,0.4143932675404439,3.727018569289035
27,0.43433544303797467,0.44061235780626445,0.43433544303797467,0.41025234019097767,3.822690907189863
28,0.43908227848101267,0.4550755663493371,0.43908227848101267,0.41821742248428656,3.7201279547318986
29,0.43829113924050633,0.44022327277470114,0.43829113924050633,0.4150547765720865,3.8006993052282714
30,0.4438291139240506,0.45149119532756754,0.4438291139240506,0.4206542979904564,3.6768060623747916
31,0.43829113924050633,0.44132810700889646,0.43829113924050633,0.414733150479541,3.700423584169855
32,0.45332278481012656,0.4608348325186657,0.45332278481012656,0.4329930257609902,3.759379099217611
33,0.43670886075949367,0.4421894114471139,0.43670886075949367,0.41347736861142914,3.773850037159042
34,0.43829113924050633,0.44150751559720147,0.43829113924050633,0.4139362149318275,3.848538193767525
35,0.4454113924050633,0.4433525599858586,0.4454113924050633,0.420745913333199,3.6804684578375766
36,0.43908227848101267,0.4489167933263247,0.43908227848101267,0.41628346162305846,3.8088318659922282
37,0.45174050632911394,0.46482530958686225,0.45174050632911394,0.4265662226361219,3.6626847877679323
38,0.4509493670886076,0.4617338628706426,0.4509493670886076,0.4269530795371956,3.646750684544182
39,0.4438291139240506,0.45624454254971114,0.4438291139240506,0.4187338554857453,3.747998893648466
40,0.44066455696202533,0.450284395187602,0.44066455696202533,0.4161005366045442,3.795155842923241
41,0.45332278481012656,0.47172426207859575,0.45332278481012656,0.43198369081663224,3.6293311535476342
42,0.43829113924050633,0.4404265399612765,0.43829113924050633,0.4146618397677497,3.7937641300380003
43,0.43829113924050633,0.4383340766147879,0.43829113924050633,0.41534143311364136,3.764518562959039
44,0.44936708860759494,0.45309795484104576,0.44936708860759494,0.4248172270234805,3.701862922222223
45,0.439873417721519,0.4418634024166911,0.439873417721519,0.4157619316395936,3.933176058455396
46,0.43829113924050633,0.4458724387349893,0.43829113924050633,0.4140088742900823,3.8094040182941855
47,0.44462025316455694,0.4520622589194674,0.44462025316455694,0.4220192772717328,3.738775167880119
48,0.43908227848101267,0.44864057898137977,0.43908227848101267,0.41571182174905474,3.8230204452824803
49,0.4438291139240506,0.44895205619727974,0.4438291139240506,0.41964794734159805,3.7531700607801164
50,0.4430379746835443,0.44677119218214056,0.4430379746835443,0.4192262743571464,3.7651763128017217
51,0.4454113924050633,0.45363300993346956,0.4454113924050633,0.42139892343568935,3.7310069152926566
52,0.4430379746835443,0.4562745409991486,0.4430379746835443,0.4196795585107286,3.759518423286202
53,0.43829113924050633,0.43831583020434395,0.43829113924050633,0.41303373445043795,3.741716024402973
54,0.442246835443038,0.44138405531033004,0.442246835443038,0.41843140156210423,3.7319627230435204
55,0.44145569620253167,0.4452930568536114,0.44145569620253167,0.4184531163581856,3.7250265060539367
56,0.439873417721519,0.4568443445135973,0.439873417721519,0.41645015532948954,3.7049073409159585
57,0.44699367088607594,0.44968984246258437,0.44699367088607594,0.4233979168894893,3.7358436532233426
58,0.43670886075949367,0.43992770014077076,0.43670886075949367,0.4135017345089105,3.8341800487822915
59,0.4462025316455696,0.46212966422373697,0.4462025316455696,0.42317621663286165,3.696998703522508
60,0.442246835443038,0.44829920110944693,0.442246835443038,0.41908861726859536,3.747090844976989
61,0.4462025316455696,0.447850317102495,0.4462025316455696,0.4236153536184504,3.720648562314215
62,0.44462025316455694,0.4475527140383187,0.44462025316455694,0.42152478295199014,3.7307659358128227
63,0.43908227848101267,0.4438419904371532,0.43908227848101267,0.41675222457388905,3.8172577840007884
64,0.4430379746835443,0.44529094544707964,0.4430379746835443,0.42025357710528943,3.7690828562264582
65,0.439873417721519,0.4465746307180023,0.439873417721519,0.41517699578644984,3.7628471694810317
66,0.4485759493670886,0.4604317191443854,0.4485759493670886,0.4269027045021332,3.739534606317179
67,0.4454113924050633,0.44595993224864405,0.4454113924050633,0.42208063111344124,3.720180672962577
68,0.4430379746835443,0.44916658316536257,0.4430379746835443,0.4201991551564982,3.6904414637851923
69,0.4462025316455696,0.4582290205422376,0.4462025316455696,0.42396695256429545,3.6976066988255267
70,0.44462025316455694,0.4554686531942196,0.44462025316455694,0.4213114031683878,3.7259093853389045
71,0.4375,0.4344279862047716,0.4375,0.4122965657163343,3.7826873143764117
72,0.4438291139240506,0.4485256571955246,0.4438291139240506,0.421249996135625,3.8117216404359975
73,0.44462025316455694,0.44865622632192637,0.44462025316455694,0.4206688973943973,3.7478621908452374
74,0.44066455696202533,0.4469798728798332,0.44066455696202533,0.4164706548668125,3.7432178342193976
75,0.4438291139240506,0.44474575700169505,0.4438291139240506,0.4197857139497409,3.7291643988806853
76,0.4485759493670886,0.4558787861480574,0.4485759493670886,0.4244207741579047,3.7099153587361835
77,0.4454113924050633,0.45264092448120313,0.4454113924050633,0.42077848180363514,3.689785926673697
78,0.44699367088607594,0.44964209208019773,0.44699367088607594,0.4237305681813783,3.698728577333732
79,0.44066455696202533,0.4453475105590597,0.44066455696202533,0.41902314484132824,3.7563585977489287
80,0.43908227848101267,0.4455196486313456,0.43908227848101267,0.41726696200606134,3.7779898902125177
81,0.4501582278481013,0.45631610955687263,0.4501582278481013,0.42692017333618143,3.6946430939368713
82,0.43908227848101267,0.4419607733981592,0.43908227848101267,0.4153638738777151,3.8121249278166687
83,0.442246835443038,0.44440361791889615,0.442246835443038,0.4173261348850547,3.7471819475437966
84,0.43591772151898733,0.43764285123700775,0.43591772151898733,0.4116957102921187,3.791601293681439
85,0.439873417721519,0.44212810276354003,0.439873417721519,0.41520677623376123,3.833209890664535
86,0.43354430379746833,0.4389453636326102,0.43354430379746833,0.4093497173612303,3.809831027631495
87,0.43591772151898733,0.43921522817035147,0.43591772151898733,0.41308118308750347,3.758903994662139
88,0.4454113924050633,0.4582294656969564,0.4454113924050633,0.4236613677979515,3.7106919667654883
89,0.43433544303797467,0.43555308674996923,0.43433544303797467,0.41071910327511923,3.7452676524896438
90,0.44145569620253167,0.45668711438070125,0.44145569620253167,0.41696104529407774,3.7608431684406036
91,0.44066455696202533,0.4418813835507823,0.44066455696202533,0.41575394692152134,3.7733671187656954
92,0.43829113924050633,0.4408043848391624,0.43829113924050633,0.4147600201582946,3.779737436338191
93,0.4485759493670886,0.4606070974856828,0.4485759493670886,0.4251694916355104,3.646110160092897
94,0.4454113924050633,0.45762429564474266,0.4454113924050633,0.42200548603946875,3.7384375551601208
95,0.4485759493670886,0.4601404255648844,0.4485759493670886,0.425533441712038,3.749623813151729
96,0.44462025316455694,0.45580740029713124,0.44462025316455694,0.4195866758958994,3.7049500020610138
97,0.4454113924050633,0.4532784982420293,0.4454113924050633,0.42197446094852276,3.7301661165690567
98,0.44462025316455694,0.44530805756612457,0.44462025316455694,0.419351505332299,3.7843417977734672
99,0.43829113924050633,0.4358531438206953,0.43829113924050633,0.41198159808463886,3.814885907912722
