K,Accuracy,Precision,Recall,F1-score,Custom Metric
30,0.8180379746835443,0.8199011313333755,0.8180379746835443,0.8114097019679547,1.1099028339801082
31,0.8235759493670886,0.8251332340790766,0.8235759493670886,0.8169705869313558,1.0952143744707712
32,0.8204113924050633,0.8219076765592573,0.8204113924050633,0.8137735381836657,1.1025877934332449
33,0.819620253164557,0.8208103461902314,0.819620253164557,0.8129945442007538,1.1001479725542362
34,0.817246835443038,0.8186800446053422,0.817246835443038,0.8106920944228005,1.1074630131010996
35,0.8164556962025317,0.8174014057984174,0.8164556962025317,0.8094428468400118,1.1036402301194048
36,0.8132911392405063,0.8138563264474412,0.8132911392405063,0.8057408266764836,1.1148726225257333
37,0.8125,0.8129399241673902,0.8125,0.8052928967663834,0.8461781577869572
38,0.8156645569620253,0.8170828177726739,0.8156645569620253,0.8086681275683902,0.8427442786373988
39,0.8125,0.8137943694534189,0.8125,0.8057221670518665,0.8575027439559423
40,0.814873417721519,0.8173100129204312,0.814873417721519,0.8081874036908698,1.1213839700941908
41,0.814873417721519,0.8162097990591562,0.814873417721519,0.8081546249755835,0.8494275547022362
42,0.8156645569620253,0.8170565086128886,0.8156645569620253,0.8086410681609354,0.8489641160648732
43,0.8132911392405063,0.8151636431365221,0.8132911392405063,0.8065760447234906,1.123293949178347
44,0.8132911392405063,0.8155641819447115,0.8132911392405063,0.8064848704095025,1.1265249092978618
45,0.8125,0.8136931440931114,0.8125,0.8052445816502807,1.1273160485383682
46,0.814873417721519,0.8168160018493287,0.814873417721519,0.8075071162208258,1.1241824821100064
47,0.807753164556962,0.8082078836764847,0.807753164556962,0.7998261920973272,0.8663078692211617
48,0.8093354430379747,0.8099063177212495,0.8093354430379747,0.800987329753724,0.860111668517948
49,0.8061708860759493,0.8059152253638651,0.8061708860759493,0.7977819263600557,0.8681232794275475
50,0.8085443037974683,0.8098950244335884,0.8085443037974683,0.8000655055259185,0.8609028077584543
51,0.807753164556962,0.8088865931269811,0.807753164556962,0.7992504131551986,0.864814959689423
52,0.8061708860759493,0.8078479093370884,0.8061708860759493,0.7978075921077801,0.8685403489799646
53,0.8022151898734177,0.8020273650053962,0.8022151898734177,0.7937894809657207,0.8765850684766361
54,0.8045886075949367,0.8054199502864386,0.8045886075949367,0.796059778772262,0.8692700279297727
55,0.8022151898734177,0.8028118930652733,0.8022151898734177,0.7935817791573708,0.8723762064761876
56,0.8037974683544303,0.8046408642816699,0.8037974683544303,0.7952870819088955,0.8658796930517771
57,0.8045886075949367,0.8043840129201307,0.8045886075949367,0.7961486685799741,0.8690522747556819
58,0.8022151898734177,0.8021216521326047,0.8022151898734177,0.7937689429469004,0.8702604835486053
59,0.8006329113924051,0.8008286700725693,0.8006329113924051,0.7918211649365287,0.8724809539767437
60,0.8037974683544303,0.8043267129127095,0.8037974683544303,0.7951923207106865,0.8637365822422483
61,0.803006329113924,0.8037287257459841,0.803006329113924,0.7943252061228868,0.8702021051329951
62,0.8037974683544303,0.8048280744455582,0.8037974683544303,0.7952045675956877,0.866845585602046
63,0.7998417721518988,0.8008686712698726,0.7998417721518988,0.7911878827298803,0.8775481362135221
64,0.803006329113924,0.8041096461784525,0.803006329113924,0.7944207205352651,0.8677622842539864
65,0.803006329113924,0.8036094493768801,0.803006329113924,0.7943505900657502,0.8677622842539864
66,0.8037974683544303,0.8051540362106614,0.8037974683544303,0.7952049492056604,0.8645003336008078
67,0.805379746835443,0.8061223111848914,0.805379746835443,0.7967468103458792,0.8636782038266378
68,0.8069620253164557,0.8080090411283332,0.8069620253164557,0.7985212610949548,0.8620959253456252
69,0.8061708860759493,0.8068804699084741,0.8061708860759493,0.7975330629121281,0.8678286874114759
70,0.8061708860759493,0.8072102603563288,0.8061708860759493,0.7977234607530863,0.8678286874114759
71,0.805379746835443,0.8068782302180608,0.805379746835443,0.7968770900033838,0.8671269171202436
72,0.805379746835443,0.807714413657381,0.805379746835443,0.7967408900814403,0.8689475272551256
73,0.8037974683544303,0.8050830340293664,0.8037974683544303,0.7949990717941581,0.8702021051329949
74,0.8022151898734177,0.8038469285774879,0.8022151898734177,0.7933587004028394,0.8748780084225233
75,0.8045886075949367,0.8066428847234254,0.8045886075949367,0.7956692770594268,0.8629764335354053
76,0.8014240506329114,0.8038493357718713,0.8014240506329114,0.7925073830440136,0.869344562734999
77,0.8006329113924051,0.8027933633974444,0.8006329113924051,0.7916670807865828,0.8698494287163243
78,0.8037974683544303,0.8055334952954365,0.8037974683544303,0.7948033456463494,0.8681777812860377
