N,Accuracy,Precision,Recall,F1-score,Custom Metric
1,0.8322784810126582,0.8312574325618443,0.8322784810126582,0.8294711311936005,0.94679174569136
2,0.8346518987341772,0.8327830698529185,0.8346518987341772,0.8313205376517835,0.9534374682964379
3,0.8370253164556962,0.8348207658800677,0.8370253164556962,0.8336792363512607,0.9430302875393675
4,0.8449367088607594,0.8433319870064326,0.8449367088607594,0.8426092977705429,0.9242295571259872
5,0.8512658227848101,0.8495162424137385,0.8512658227848101,0.8489703365471037,0.7611487372716152
6,0.8552215189873418,0.8519373479619584,0.8552215189873418,0.8525582854695163,0.7533702580873888
7,0.8599683544303798,0.8567610467733836,0.8599683544303798,0.8573241889594923,0.7436529273387513
8,0.8631329113924051,0.8608733339182334,0.8631329113924051,0.8610782303349271,0.734596233552395
9,0.8639240506329114,0.860743461130303,0.8639240506329114,0.8613471644348609,0.7336389101512405
10,0.8647151898734177,0.8612886649154067,0.8647151898734177,0.8620295734352215,0.7338256727916675
11,0.870253164556962,0.8695956460670187,0.870253164556962,0.8690698574286839,0.7220404727987022
12,0.8710443037974683,0.8697797005157566,0.8710443037974683,0.8695133294918909,0.7216744278524924
13,0.8742088607594937,0.8731414222692386,0.8742088607594937,0.8727575856612559,0.718509870890467
14,0.8710443037974683,0.8695108006458075,0.8710443037974683,0.8692097593254181,0.7236153974703118
15,0.8686708860759493,0.8679606507768035,0.8686708860759493,0.8673368588210575,0.919663313472163
16,0.8718354430379747,0.8717702353828128,0.8718354430379747,0.8709242287914648,0.9160736622158413
17,0.867879746835443,0.8677730431477235,0.867879746835443,0.8668026783886935,0.9235880191410311
18,0.870253164556962,0.8700978573588843,0.870253164556962,0.869159335356778,0.9212146014195121
19,0.8686708860759493,0.8690240879571863,0.8686708860759493,0.867764772414558,1.3135258199833246
20,0.872626582278481,0.872892967193242,0.872626582278481,0.8716911544930128,1.307890451608627
21,0.8710443037974683,0.8708191360035242,0.8710443037974683,0.8696936942421442,1.3147420535181273
22,0.8718354430379747,0.8721058492367096,0.8718354430379747,0.8706196130290916,1.1580252314056905
23,0.875,0.8750453940358999,0.875,0.8737421099497079,0.9524395155215569
24,0.8757911392405063,0.8757075207785778,0.8757911392405063,0.8744736231991888,0.9461487459405729
25,0.8757911392405063,0.8758256155983786,0.8757911392405063,0.8745062091062933,0.9486195573532451
26,0.875,0.8743062486204901,0.875,0.8736496480868324,0.9496054839760578
27,0.8742088607594937,0.873620338847151,0.8742088607594937,0.8726542544388072,0.9506269301285543
28,0.872626582278481,0.8719665231856453,0.872626582278481,0.8710841235501601,0.9536557490563597
29,0.8718354430379747,0.8712267053529561,0.8718354430379747,0.8703007790059224,0.9544468882968661
30,0.8734177215189873,0.8726765673823906,0.8734177215189873,0.8718415815019682,0.9503937984031813
31,0.875,0.8749310755634624,0.875,0.8733521299602702,0.9488115199221686
32,0.875,0.87466898241249,0.875,0.8732359516475551,0.9447274394948202
33,0.8734177215189873,0.8731156451611389,0.8734177215189873,0.8717393612066917,0.9503937984031813
34,0.8710443037974683,0.8707622988039387,0.8710443037974683,0.8693331134453821,0.9552380275373724
35,0.8742088607594937,0.8738742470907034,0.8742088607594937,0.8724866717317461,0.9461813337510162
36,0.872626582278481,0.8722577469324367,0.872626582278481,0.8709135677457347,0.9443148989384231
37,0.8710443037974683,0.8707689343665235,0.8710443037974683,0.8693366422142075,0.9476078401252652
38,0.875,0.874838105216965,0.875,0.8732932458104128,0.9387105210973893
39,0.872626582278481,0.87243364202456,0.872626582278481,0.8708882710988597,0.9463016932339535
40,0.8742088607594937,0.8739083601498547,0.8742088607594937,0.8724536113867025,0.9447194147529409
41,0.875,0.8749233671233101,0.875,0.8733065308619091,0.9411297634966191
42,0.8742088607594937,0.8740102801306736,0.8742088607594937,0.8724711806382531,0.9442943204586444
43,0.872626582278481,0.8726928006597081,0.872626582278481,0.8709685709818734,0.9483474103523293
44,0.872626582278481,0.8724827739467031,0.872626582278481,0.8708931993311892,0.9483474103523293
45,0.8742088607594937,0.8741025825778274,0.8742088607594937,0.8724709521771614,0.9467651318713166
46,0.8734177215189873,0.8733553043099208,0.8734177215189873,0.8716873837614514,0.947556271111823
47,0.8734177215189873,0.8732613619736701,0.8734177215189873,0.8716342437854027,0.9485341729927564
48,0.8742088607594937,0.8738012467797703,0.8742088607594937,0.8724208090524576,0.9492359432839889
49,0.8734177215189873,0.873036439551201,0.8734177215189873,0.8716319920221692,0.9500270825244951
50,0.8742088607594937,0.8738225564506036,0.8742088607594937,0.8724411603841578,0.9477430337522501
51,0.8765822784810127,0.8762570333596306,0.8765822784810127,0.8748362421428318,0.9436589533249017
52,0.8757911392405063,0.8753400730783688,0.8757911392405063,0.8740117886457078,0.9461607552712374
53,0.875,0.8747370977520785,0.875,0.8732317215980774,0.9469518945117438
54,0.8757911392405063,0.875433402639813,0.8757911392405063,0.8739762955497067,0.9436899438585653
55,0.8757911392405063,0.8753867831080564,0.8757911392405063,0.8739565101955518,0.9436899438585653
56,0.8765822784810127,0.8761999341195704,0.8765822784810127,0.8747504299383596,0.9404279932053867
57,0.8742088607594937,0.8740501833065477,0.8742088607594937,0.8724098093599136,0.9452722223395779
58,0.8757911392405063,0.8757407382750053,0.8757911392405063,0.8739895665485096,0.9419792811527358
59,0.8757911392405063,0.8757531805412233,0.8757911392405063,0.8740258737832172,0.9419792811527358
60,0.8757911392405063,0.875802236522198,0.8757911392405063,0.8740236584126607,0.9395084697400636
61,0.8757911392405063,0.8757338253124595,0.8757911392405063,0.8740030762483973,0.9395084697400636
62,0.877373417721519,0.8773954129001192,0.877373417721519,0.8756284248338927,0.9428678140843954
63,0.8757911392405063,0.8757680517953762,0.8757911392405063,0.8739901336100394,0.9419792811527358
64,0.875,0.8753483286568147,0.875,0.8733228714206243,1.1399222558868625
65,0.8742088607594937,0.8747431667921562,0.8742088607594937,0.8726146751075674,1.1428565059368978
